,Sheep,Image,Blur
930,41,21,0.022964195979899498
931,42,129,0.015548680904522614
932,42,131,0.016733825376884424
933,42,99,0.014020100502512563
934,42,44,0.026648712311557788
935,42,58,0.015941425879396984
936,42,85,0.014066425879396985
937,42,100,0.01800047110552764
938,42,115,0.01552088567839196
939,42,42,0.04732270728643216
940,42,43,0.02307820351758794
941,42,132,0.02866944095477387
942,42,2,0.01910694095477387
943,42,59,0.015136934673366834
944,42,1,0.014803548994974875
945,42,17,0.015594692211055276
946,42,60,0.014198963567839196
947,42,88,0.015237437185929648
948,42,86,0.01270822864321608
949,42,87,0.01397424623115578
950,42,101,0.01586699120603015
951,42,113,0.011574120603015076
952,42,116,0.015980998743718593
953,42,117,0.02014305904522613
954,42,5,0.03672880025125628
955,42,16,0.01480480527638191
956,42,130,0.01277873743718593
957,42,73,0.01211997487437186
958,42,102,0.012547267587939698
959,42,45,0.02048209798994975
960,42,46,0.01978376256281407
961,42,128,0.01781030150753769
962,42,74,0.00984893216080402
963,42,4,0.01452355527638191
964,42,114,0.02492964824120603
965,43,129,0.02311981783919598
966,43,76,0.01993483040201005
967,43,75,0.020316582914572865
968,43,128,0.02322141959798995
969,43,131,0.02128140703517588
970,43,103,0.01923963567839196
971,43,87,0.029745760050251258
972,43,47,0.02422707286432161
973,43,59,0.025556061557788945
974,43,32,0.017563285175879396
975,43,61,0.024116834170854272
976,43,45,0.02271152638190955
977,43,31,0.01938049623115578
978,43,58,0.029229899497487437
979,43,100,0.02570618718592965
980,43,104,0.01763724874371859
981,43,16,0.015185301507537689
982,43,117,0.01619315326633166
983,43,101,0.021806061557788945
984,43,17,0.016094535175879398
985,43,73,0.025558103015075377
986,43,30,0.01828423366834171
987,43,15,0.01734861809045226
988,43,46,0.018858354271356785
989,43,102,0.020819723618090452
990,43,29,0.019616363065326634
991,43,132,0.023771984924623117
992,43,74,0.028455244974874373
993,43,89,0.02288803391959799
994,43,72,0.021441739949748743
995,43,88,0.02402292713567839
996,43,115,0.02025235552763819
997,43,60,0.02694331030150754
998,43,116,0.020684202261306534
999,43,28,0.017401853015075377
1000,43,130,0.024938756281407036
1001,44,30,0.025039572864321607
1002,44,117,0.018087939698492463
1003,44,32,0.017831972361809046
1004,44,59,0.019201947236180905
1005,44,15,0.018298680904522614
1006,44,76,0.016480213567839196
1007,44,132,0.01709893216080402
1008,44,17,0.018052449748743718
1009,44,3,0.016342336683417086
1010,44,90,0.017542556532663317
1011,44,134,0.013313756281407034
1012,44,60,0.01657223618090452
1013,44,102,0.019504082914572864
1014,44,1,0.01895838567839196
1015,44,47,0.01789117462311558
1016,44,133,0.015693938442211057
1017,44,4,0.017897456030150753
1018,44,44,0.02196325376884422
1019,44,16,0.01654459798994975
1020,44,119,0.020629082914572865
1021,44,91,0.015420697236180905
1022,44,19,0.014534547738693468
1023,44,45,0.018499057788944725
1024,44,33,0.01709076633165829
1025,44,46,0.01905449120603015
1026,44,62,0.017849403266331658
1027,44,58,0.017201319095477386
1028,44,131,0.018431532663316583
1029,44,104,0.021623586683417087
1030,44,31,0.01938552135678392
1031,44,18,0.015944566582914575
1032,44,116,0.019584641959798994
1033,44,118,0.020686871859296484
1034,44,103,0.01678344849246231
1035,44,88,0.01692964824120603
1036,44,89,0.01633903894472362
1037,44,105,0.01887704145728643
1038,44,74,0.01778093592964824
1039,44,73,0.023009265075376883
1040,45,77,0.01797377512562814
1041,45,105,0.02140420854271357
1042,45,129,0.0168490891959799
1043,45,74,0.018599874371859296
1044,45,88,0.022095320351758794
1045,45,48,0.020079773869346732
1046,45,59,0.01977653894472362
1047,45,118,0.015394472361809046
1048,45,30,0.017761306532663317
1049,45,102,0.018639290201005024
1050,45,45,0.022209327889447236
1051,45,89,0.02364604271356784
1052,45,47,0.0197545540201005
1053,45,46,0.021464981155778894
1054,45,5,0.017797738693467336
1055,45,44,0.02084422110552764
1056,45,3,0.020354114321608042
1057,45,62,0.018368090452261305
1058,45,75,0.019414886934673366
1059,45,130,0.017473304020100503
1060,45,116,0.023063913316582915
1061,45,103,0.022029993718592964
1062,45,63,0.019301978643216082
1063,45,2,0.01739133165829146
1064,45,101,0.01705763190954774
1065,45,60,0.019236023869346735
1066,45,4,0.019073335427135678
1067,45,31,0.016924937185929648
1068,45,76,0.019453988693467338
1069,45,132,0.015043655778894473
1070,45,117,0.01610458542713568
1071,45,18,0.020175565326633164
1072,45,32,0.017206815326633165
1073,45,61,0.020926350502512563
1074,45,33,0.018714824120603015
1075,45,90,0.019801664572864322
1076,45,16,0.017597675879396986
1077,45,104,0.020545226130653266
1078,46,27,0.023505810301507536
1079,46,3,0.027472361809045227
1080,46,43,0.01921356783919598
1081,46,100,0.019183574120603016
1082,46,42,0.023347675879396984
1083,46,16,0.015912531407035177
1084,46,98,0.024698649497487436
1085,46,85,0.031027952261306533
1086,46,70,0.026671482412060302
1087,46,99,0.024924780150753768
1088,46,125,0.02535678391959799
1089,46,30,0.018045226130653267
1090,46,123,0.024300408291457288
1091,46,126,0.023453517587939697
1092,46,69,0.02447424623115578
1093,46,83,0.028641488693467335
1094,46,71,0.02906485552763819
1095,46,97,0.02612766959798995
1096,46,4,0.02480464824120603
1097,46,58,0.021876413316582913
1098,46,29,0.017482569095477386
1099,47,43,0.009260521356783919
1100,47,16,0.008024183417085428
1101,47,84,0.0073837939698492465
1102,47,31,0.01050800879396985
1103,47,69,0.0074076633165829145
1104,47,86,0.008225031407035175
1105,47,54,0.013774183417085428
1106,47,73,0.006831030150753769
1107,47,18,0.00748696608040201
1108,47,32,0.00990106783919598
1109,47,3,0.010108511306532663
1110,47,15,0.01026554648241206
1111,47,2,0.011086997487437186
1112,47,55,0.010668341708542714
1113,47,122,0.008205559045226131
1114,47,17,0.007502983668341709
1115,47,120,0.013281878140703517
1116,47,70,0.0065614007537688444
1117,47,19,0.008056375628140704
1118,47,58,0.00867729271356784
1119,47,4,0.008695351758793969
1120,47,30,0.009527167085427135
1121,47,57,0.009016017587939698
1122,47,56,0.009366834170854271
1123,47,1,0.009168812814070351
1124,47,71,0.0067107412060301505
1125,47,107,0.012327732412060302
1126,47,72,0.007097832914572865
1127,48,40,0.026192996231155778
1128,48,38,0.025860552763819097
1129,48,52,0.024886463567839197
1130,48,14,0.02180731783919598
1131,48,39,0.024362594221105528
1132,48,26,0.024471890703517588
1133,48,109,0.02388803391959799
1134,48,23,0.027844692211055275
1135,48,41,0.02006501256281407
1136,48,98,0.025957600502512564
1137,48,70,0.026642902010050252
1138,48,24,0.026115891959798996
1139,48,54,0.04265593592964824
1140,48,55,0.027374528894472363
1141,48,37,0.024837154522613064
1142,48,66,0.023627198492462313
1143,48,97,0.025001413316582916
1144,48,25,0.02425266959798995
1145,48,53,0.021407035175879396
1146,48,68,0.023532192211055278
1147,50,31,0.022296011306532665
1148,50,32,0.025264290201005023
1149,50,28,0.022613222361809047
1150,50,119,0.02028360552763819
1151,50,44,0.020148084170854272
1152,50,3,0.018266488693467337
1153,50,118,0.022006752512562813
1154,51,86,0.019360866834170855
1155,51,31,0.020032035175879398
1156,51,101,0.03485474246231156
1157,51,112,0.022641331658291457
1158,51,97,0.035715766331658294
1159,51,46,0.03574952889447236
1160,51,1,0.032566896984924626
1161,51,2,0.02726554648241206
1162,51,16,0.022040201005025125
1163,51,17,0.02432553391959799
1164,51,59,0.02443200376884422
1165,51,60,0.028523084170854272
1166,51,100,0.02900486809045226
1167,51,85,0.01993168969849246
1168,51,30,0.01862248743718593
1169,51,82,0.03135097361809045
1170,51,47,0.02341096105527638
1171,51,83,0.02063300879396985
1172,51,84,0.03165593592964824
1173,51,62,0.016516959798994976
1174,51,18,0.030905307788944722
1175,51,61,0.01708087311557789
1176,51,33,0.039742776381909546
1177,51,114,0.02090028266331658
1178,51,45,0.10048586683417085
1179,51,113,0.011248586683417085
1180,51,126,0.016803077889447238
1181,51,98,0.013475816582914572
1182,51,3,0.02993231783919598
1183,51,32,0.022581815326633167
1184,52,48,0.008880025125628141
1185,52,31,0.01602606783919598
1186,52,18,0.008485552763819095
1187,52,93,0.008925565326633167
1188,52,20,0.009149026381909548
1189,52,78,0.007638662060301508
1190,52,50,0.008829616834170854
1191,52,46,0.011644786432160804
1192,52,79,0.008178077889447237
1193,52,4,0.009655621859296483
1194,52,35,0.009529208542713568
1195,52,47,0.008436400753768844
1196,52,5,0.008764604271356785
1197,52,16,0.010706972361809045
1198,52,32,0.021932945979899497
1199,52,34,0.008316582914572865
1200,52,77,0.00891645728643216
1201,52,3,0.009603172110552763
1202,52,2,0.014852386934673367
1203,52,63,0.03211840452261307
1204,52,1,0.02302559673366834
1205,52,80,0.010742933417085427
1206,52,33,0.009555590452261306
1207,52,76,0.008444252512562814
1208,52,49,0.008783448492462312
1209,52,17,0.007980056532663317
1210,52,19,0.010393059045226131
1211,53,5,0.007921639447236182
1212,53,33,0.009514133165829147
1213,53,108,0.014360709798994975
1214,53,63,0.013535804020100503
1215,53,17,0.018243404522613065
1216,53,106,0.0072759108040201005
1217,53,2,0.008644158291457286
1218,53,34,0.007190326633165829
1219,53,107,0.007558103015075377
1220,53,47,0.009435144472361809
1221,53,121,0.0068771984924623115
1222,53,32,0.009303391959798995
1223,53,105,0.008779365577889447
1224,53,122,0.011415672110552763
1225,53,91,0.009438128140703517
1226,53,31,0.008900753768844222
1227,53,90,0.00844503768844221
1228,53,49,0.009894315326633166
1229,53,92,0.011703360552763819
1230,53,75,0.009465295226130653
1231,53,45,0.008312657035175879
1232,53,78,0.020474403266331657
1233,53,109,0.022133636934673368
1234,53,4,0.008596733668341709
1235,53,48,0.01906438442211055
1236,53,1,0.006975973618090452
1237,53,30,0.008572236180904523
1238,53,61,0.009731312814070352
1239,53,93,0.010595006281407035
1240,53,79,0.016284390703517587
1241,53,94,0.013377983668341708
1242,53,46,0.007297738693467336
1243,54,93,0.010815483668341709
1244,54,78,0.009700219849246232
1245,54,61,0.010735238693467337
1246,54,50,0.012240106783919598
1247,54,124,0.00907286432160804
1248,54,1,0.012409076633165829
1249,54,95,0.010516174623115578
1250,54,3,0.014033448492462311
1251,54,125,0.008403109296482412
1252,54,64,0.008612594221105527
1253,54,122,0.00846576633165829
1254,54,121,0.008881281407035176
1255,54,109,0.011185615577889448
1256,54,65,0.011240263819095478
1257,54,31,0.009360709798994974
1258,54,62,0.011476287688442211
1259,54,32,0.011885992462311559
1260,54,123,0.008722361809045226
1261,54,49,0.011725973618090453
1262,54,20,0.014879396984924622
1263,54,76,0.009539415829145729
1264,54,2,0.014306375628140704
1265,54,33,0.012100502512562814
1266,54,17,0.013498429648241207
1267,54,5,0.013551350502512563
1268,54,106,0.009417085427135678
1269,54,110,0.014094692211055276
1270,54,46,0.009233354271356783
1271,54,35,0.01012484296482412
1272,54,19,0.011622958542713568
1273,54,77,0.011370603015075377
1274,54,16,0.013959641959798996
1275,54,47,0.011711369346733669
1276,54,137,0.009323492462311558
1277,54,48,0.010008636934673366
1278,54,107,0.012047738693467336
1279,54,63,0.00810709798994975
1280,54,4,0.00961228015075377
1281,54,34,0.019479428391959798
1282,54,92,0.01016410175879397
1283,54,91,0.009229742462311558
1284,54,108,0.01261416457286432
1285,54,94,0.01117980527638191
1286,54,80,0.010660646984924624
1287,54,79,0.008482255025125628
1288,54,18,0.01028643216080402
1289,55,136,0.013643687185929648
1290,55,79,0.009788002512562814
1291,55,33,0.012112751256281407
1292,55,106,0.008470320351758794
1293,55,80,0.010314070351758794
1294,55,107,0.00781265703517588
1295,55,32,0.010445508793969849
1296,55,76,0.008285332914572865
1297,55,133,0.010707914572864321
1298,55,78,0.009497801507537689
1299,55,135,0.010267430904522612
1300,55,137,0.020558417085427137
1301,55,134,0.009618875628140703
1302,55,34,0.011488693467336683
1303,55,46,0.008615577889447236
1304,55,94,0.025932945979899497
1305,55,77,0.009417870603015075
1306,55,95,0.010279208542713568
1307,55,3,0.010861337939698493
1308,55,4,0.015800879396984924
1309,55,1,0.011145571608040201
1310,55,20,0.010374685929648242
1311,55,122,0.024316111809045225
1312,55,31,0.03575094221105528
1313,55,92,0.013012719849246231
1314,55,62,0.009868561557788945
1315,55,2,0.01081281407035176
1316,55,93,0.00928376256281407
1317,55,91,0.012831658291457286
1318,55,35,0.012245603015075377
1319,55,5,0.018090923366834172
1320,56,77,0.01304930904522613
1321,56,4,0.01636981783919598
1322,56,49,0.013847361809045226
1323,56,116,0.014884108040201006
1324,56,18,0.019478329145728644
1325,56,78,0.012285489949748743
1326,56,148,0.01557537688442211
1327,56,114,0.01473696608040201
1328,56,147,0.010970320351758794
1329,56,1,0.012288159547738693
1330,56,65,0.018288002512562813
1331,56,63,0.016111652010050253
1332,56,3,0.01379412688442211
1333,56,161,0.014624528894472362
1334,56,133,0.016549780150753767
1335,56,94,0.012275753768844221
1336,56,132,0.010876884422110553
1337,56,2,0.011548523869346733
1338,56,115,0.019847361809045228
1339,56,93,0.015399968592964825
1340,56,17,0.015669597989949748
1341,56,96,0.013006438442211055
1342,56,66,0.019198178391959798
1343,56,35,0.017356626884422112
1344,56,64,0.0221554648241206
1345,56,146,0.013582443467336683
1346,56,50,0.01421623743718593
1347,56,34,0.01279145728643216
1348,56,134,0.012710584170854272
1349,56,79,0.013287217336683418
1350,56,117,0.016454930904522613
1351,56,36,0.02017902010050251
1352,56,95,0.015883636934673366
1353,56,19,0.010795069095477387
1354,56,20,0.019118090452261306
1355,56,160,0.012826633165829146
1356,57,50,0.01678941582914573
1357,57,2,0.010907977386934673
1358,57,4,0.018369189698492463
1359,57,121,0.01670838567839196
1360,57,92,0.020323806532663316
1361,57,46,0.012325062814070352
1362,57,139,0.016464353015075376
1363,57,35,0.01581485552763819
1364,57,137,0.015386463567839195
1365,57,138,0.011779051507537688
1366,57,140,0.015009265075376884
1367,57,62,0.01283338567839196
1368,57,93,0.016893844221105528
1369,57,80,0.012509108040201005
1370,57,123,0.015012562814070351
1371,57,109,0.014818310301507537
1372,57,94,0.017394786432160803
1373,57,49,0.017133793969849247
1374,57,33,0.015410646984924623
1375,57,34,0.014684359296482413
1376,57,18,0.01383322864321608
1377,57,19,0.01472393216080402
1378,57,20,0.017606469849246232
1379,57,107,0.012566268844221105
1380,57,76,0.018667556532663318
1381,57,64,0.01308589824120603
1382,57,78,0.01543985552763819
1383,57,31,0.019238065326633167
1384,57,16,0.0133071608040201
1385,57,122,0.014361652010050251
1386,57,106,0.014773869346733668
1387,57,136,0.013354899497487437
1388,57,77,0.018352701005025125
1389,57,91,0.017305904522613064
1390,57,3,0.012917870603015075
1391,57,95,0.017598304020100503
1392,57,125,0.015721105527638193
1393,57,1,0.012821922110552764
1394,57,108,0.01271906407035176
1395,57,79,0.015875
1396,57,124,0.014895414572864321
1397,57,61,0.013469535175879397
1398,57,5,0.013779051507537688
1399,57,110,0.01517211055276382
1400,57,65,0.014027481155778895
1401,57,63,0.013199434673366834
1402,57,47,0.01465625
1403,57,17,0.01332035175879397
1404,57,48,0.01612515703517588
1405,58,21,0.012168498743718593
1406,58,49,0.012581972361809045
1407,58,135,0.010275439698492463
1408,58,77,0.012055119346733669
1409,58,31,0.012391174623115578
1410,58,92,0.009908291457286432
1411,58,78,0.011701319095477386
1412,58,109,0.009719378140703517
1413,58,134,0.010989949748743719
1414,58,3,0.009831187185929648
1415,58,20,0.010946922110552764
1416,58,64,0.012243875628140704
1417,58,107,0.011811557788944724
1418,58,121,0.00854679648241206
1419,58,79,0.00989290201005025
1420,58,61,0.012197550251256281
1421,58,137,0.009322236180904523
1422,58,110,0.009652638190954774
1423,58,35,0.010548366834170854
1424,58,63,0.011696608040201005
1425,58,62,0.013167556532663317
1426,58,65,0.012605998743718592
1427,58,17,0.015720163316582915
1428,58,93,0.00980700376884422
1429,58,80,0.011321451005025126
1430,58,136,0.009208856783919597
1431,58,4,0.008389133165829146
1432,58,19,0.011662688442211055
1433,58,95,0.012684202261306532
1434,58,138,0.010945979899497487
1435,58,91,0.010756281407035176
1436,58,48,0.010812028894472362
1437,58,94,0.011748900753768844
1438,58,108,0.010673523869346734
1439,58,46,0.01105433417085427
1440,58,47,0.014313599246231155
1441,58,32,0.013972361809045226
1442,58,18,0.011110081658291457
1443,58,34,0.012163473618090453
1444,58,33,0.014082757537688442
1445,58,76,0.009792713567839196
1446,59,2,0.009742462311557789
1447,59,15,0.007786118090452261
1448,59,54,0.008433888190954773
1449,59,99,0.01970021984924623
1450,59,101,0.009234296482412061
1451,59,69,0.0118955716080402
1452,59,84,0.012567525125628141
1453,59,29,0.019371231155778896
1454,59,98,0.00945587311557789
1455,59,57,0.009823649497487437
1456,59,129,0.009328988693467337
1457,59,102,0.016530307788944723
1458,59,58,0.010412531407035176
1459,59,86,0.013073335427135678
1460,59,100,0.011218592964824121
1461,59,56,0.010248743718592964
1462,59,128,0.00951570351758794
1463,59,131,0.01025769472361809
1464,59,130,0.011516174623115577
1465,59,116,0.009819566582914573
1466,59,42,0.009480370603015075
1467,59,117,0.009786118090452262
1468,59,113,0.010756909547738693
1469,59,83,0.012292242462311557
1470,59,115,0.010223461055276382
1471,59,87,0.017603486180904522
1472,59,1,0.020441425879396985
1473,59,71,0.024003454773869348
1474,59,85,0.011385835427135678
1475,59,40,0.008554334170854272
1476,59,41,0.023871545226130653
1477,59,16,0.01999733040201005
1478,59,3,0.011181218592964825
1479,59,114,0.009225031407035176
1480,59,70,0.010536275125628141
1481,59,55,0.009871074120603016
1482,60,91,0.01831815326633166
1483,60,33,0.01712562814070352
1484,60,18,0.014923209798994974
1485,60,17,0.017709641959798995
1486,60,108,0.017623900753768844
1487,60,106,0.01302606783919598
1488,60,107,0.012646827889447236
1489,60,93,0.01406799623115578
1490,60,48,0.027540515075376883
1491,60,15,0.030940954773869347
1492,60,94,0.012662845477386935
1493,60,105,0.01326821608040201
1494,60,61,0.014679334170854272
1495,60,49,0.015909547738693467
1496,60,16,0.013579145728643216
1497,60,34,0.015235866834170855
1498,60,64,0.013221419597989949
1499,60,90,0.01271089824120603
1500,60,47,0.030511777638190955
1501,60,63,0.019079773869346735
1502,60,3,0.011589824120603016
1503,60,14,0.026943467336683416
1504,60,75,0.010841865577889447
1505,60,79,0.02126617462311558
1506,60,60,0.01267996231155779
1507,60,76,0.013822393216080402
1508,60,45,0.03414274497487437
1509,60,2,0.014385050251256281
1510,60,121,0.012089824120603014
1511,60,109,0.01331485552763819
1512,60,30,0.026086526381909548
1513,60,78,0.02786196608040201
1514,60,32,0.013388662060301508
1515,60,62,0.01302072864321608
1516,60,46,0.01691944095477387
1517,61,156,0.014671325376884422
1518,61,3,0.010306375628140704
1519,61,123,0.011412374371859296
1520,61,31,0.012358040201005026
1521,61,63,0.01214337311557789
1522,61,157,0.013404208542713568
1523,61,57,0.010059202261306533
1524,61,64,0.012985866834170854
1525,61,4,0.015034547738693468
1526,61,97,0.010089510050251256
1527,61,82,0.011373115577889448
1528,61,38,0.012702575376884422
1529,61,122,0.01194032663316583
1530,61,65,0.01330747487437186
1531,61,109,0.011582600502512563
1532,61,18,0.008287374371859297
1533,61,142,0.011420069095477386
1534,61,121,0.0124321608040201
1535,61,2,0.012060772613065327
1536,61,155,0.011817839195979899
1537,61,39,0.011750471105527639
1538,61,125,0.012473146984924624
1539,61,16,0.011900910804020101
1540,61,40,0.011538787688442211
1541,61,110,0.011868090452261306
1542,61,143,0.013481312814070352
1543,61,17,0.012050094221105527
1544,61,96,0.011430747487437186
1545,61,1,0.011908605527638191
1546,61,144,0.012001256281407035
1547,61,124,0.012006281407035175
1548,62,19,0.007699905778894472
1549,62,120,0.0073798680904522615
1550,62,121,0.011147927135678392
1551,62,105,0.006810929648241206
1552,62,79,0.006372644472361809
1553,62,32,0.006774497487437186
1554,62,3,0.008150125628140704
1555,62,17,0.007593435929648241
1556,62,90,0.006783605527638191
1557,62,33,0.006340295226130653
1558,62,139,0.008148712311557789
1559,62,94,0.008077575376884421
1560,62,46,0.007700690954773869
1561,62,34,0.0060010992462311554
1562,62,18,0.0074257223618090454
1563,62,93,0.007483197236180904
1564,62,135,0.0070392587939698496
1565,62,1,0.012230527638190955
1566,62,47,0.008276695979899497
1567,62,123,0.0069001256281407035
1568,62,61,0.007264133165829145
1569,62,2,0.00771875
1570,62,138,0.01955150753768844
1571,62,76,0.010642744974874371
1572,62,92,0.006268844221105528
1573,62,4,0.006783134422110553
1574,62,77,0.006658134422110553
1575,62,63,0.006758322864321608
1576,62,48,0.006844535175879397
1577,62,137,0.010922895728643215
1578,62,64,0.007832757537688442
1579,62,124,0.007384108040201005
1580,62,5,0.0070124057788944726
1581,62,122,0.006195037688442211
1582,62,108,0.00859123743718593
1583,62,75,0.007902010050251256
1584,62,62,0.0076297110552763815
1585,62,78,0.0072997801507537685
1586,62,45,0.008501256281407035
1587,62,31,0.008391645728643217
1588,62,60,0.007871545226130653
1589,62,16,0.007389290201005025
1590,62,30,0.007133793969849246
1591,62,106,0.007308888190954774
1592,62,136,0.010202104271356784
1593,62,109,0.007879396984924623
1594,63,18,0.05896058417085427
1595,63,82,0.01615420854271357
1596,63,68,0.017731312814070352
1597,63,97,0.02229962311557789
1598,63,21,0.0567850188442211
1599,63,11,0.014551821608040201
1600,63,83,0.0402561243718593
1601,63,125,0.03873696608040201
1602,63,96,0.01836400753768844
1603,63,10,0.04790185301507538
1604,63,33,0.0401151067839196
1605,63,124,0.01784877512562814
1606,64,44,0.09256752512562814
1607,64,1,0.06031516959798995
1608,64,67,0.020077104271356783
1609,65,17,0.012954302763819096
1610,65,16,0.013083071608040201
1611,65,101,0.009782349246231156
1612,65,58,0.02066441582914573
1613,65,32,0.013441268844221105
1614,65,127,0.013014133165829146
1615,65,15,0.016556061557788944
1616,65,131,0.012238065326633166
1617,65,88,0.02068247487437186
1618,65,102,0.01659877512562814
1619,65,86,0.016596733668341707
1620,65,60,0.01275518216080402
1621,65,31,0.010468907035175879
1622,65,19,0.03160160175879397
1623,65,2,0.011889761306532663
1624,65,130,0.014791300251256282
1625,65,114,0.016765075376884424
1626,65,128,0.010400282663316582
1627,65,74,0.011051350502512563
1628,65,1,0.017676507537688443
1629,65,62,0.020594692211055275
1630,65,100,0.013180433417085427
1631,66,87,0.01907270728643216
1632,66,27,0.008581344221105527
1633,66,132,0.009709170854271356
1634,66,86,0.009161275125628142
1635,66,119,0.009960427135678391
1636,66,89,0.010903266331658291
1637,66,74,0.010513976130653266
1638,66,59,0.013369346733668342
1639,66,116,0.0069582286432160806
1640,66,118,0.00839604271356784
1641,66,130,0.012589667085427136
1642,66,133,0.00857003768844221
1643,66,117,0.007388819095477387
1644,66,28,0.008783605527638192
1645,66,30,0.007568467336683417
1646,66,134,0.013271827889447236
1647,67,139,0.021993090452261308
1648,67,92,0.01814258793969849
1649,67,168,0.02341912688442211
1650,67,75,0.0260518216080402
1651,67,127,0.019188442211055277
1652,67,22,0.02211196608040201
1653,67,93,0.016748115577889446
1654,67,42,0.014206344221105527
1655,67,126,0.020018844221105527
1656,67,58,0.015975502512562814
1657,67,167,0.0539123743718593
1658,67,111,0.017441425879396986
1659,67,21,0.0222660175879397
1660,67,41,0.019459641959798993
1661,67,154,0.04324450376884422
1662,67,153,0.020069409547738695
1663,67,94,0.024070037688442212
1664,67,152,0.020074120603015076
1665,67,2,0.04086400753768844
1666,67,95,0.020222518844221105
1667,67,110,0.018430747487437185
1668,67,76,0.018391488693467337
1669,67,56,0.02275832286432161
1670,67,40,0.020083071608040202
1671,67,57,0.016717336683417086
1672,67,77,0.034966865577889444
1673,67,39,0.015799152010050253
1674,67,124,0.0203757851758794
1675,67,23,0.021603172110552765
1676,67,166,0.017726915829145727
1677,67,1,0.019182631909547738
1678,67,59,0.01869770728643216
1679,67,3,0.06201271984924623
1680,67,125,0.024295854271356783
1681,67,140,0.023836683417085426
1682,67,112,0.03684029522613065
1683,68,120,0.016461840452261307
1684,68,34,0.013725188442211055
1685,68,33,0.011751413316582915
1686,68,19,0.018200219849246232
1687,68,48,0.009385050251256282
1688,68,35,0.017733668341708544
1689,68,137,0.010717964824120603
1690,68,134,0.013779993718592965
1691,68,105,0.01305763190954774
1692,68,91,0.010685929648241206
1693,68,90,0.00926570351758794
1694,68,121,0.010807003768844222
1695,68,47,0.01406799623115578
1696,68,31,0.010603015075376884
1697,68,104,0.015189070351758795
1698,68,89,0.01794550879396985
1699,68,32,0.010060929648241205
1700,68,75,0.016031564070351757
1701,68,92,0.013445037688442211
1702,68,50,0.011662531407035177
1703,68,119,0.012974717336683417
1704,68,64,0.010738222361809045
1705,68,17,0.02311463567839196
1706,68,46,0.013735866834170855
1707,68,118,0.009725188442211055
1708,68,3,0.010136777638190955
1709,68,5,0.011670383165829145
1710,68,135,0.01032569095477387
1711,68,122,0.021160489949748743
1712,68,4,0.012554334170854272
1713,68,136,0.012746545226130654
1714,68,77,0.013061557788944723
1715,68,62,0.012455244974874371
1716,68,106,0.023050722361809044
1717,68,63,0.011550565326633165
1718,68,1,0.011365577889447236
1719,68,88,0.013592179648241207
1720,68,18,0.018777010050251255
1721,68,2,0.0120678391959799
1722,68,49,0.012649811557788944
1723,68,103,0.019537531407035177
1724,69,47,0.02345854271356784
1725,69,92,0.009203831658291457
1726,69,3,0.009165201005025126
1727,69,131,0.017983354271356784
1728,69,19,0.0178544283919598
1729,69,2,0.018447236180904523
1730,69,90,0.010599874371859297
1731,69,74,0.010353800251256281
1732,69,76,0.01171890703517588
1733,69,91,0.011916143216080402
1734,69,75,0.010249371859296483
1735,69,105,0.008692368090452261
1736,69,4,0.015755967336683416
1737,69,120,0.007997016331658292
1738,69,93,0.009411118090452262
1739,69,77,0.011706030150753768
1740,69,89,0.046353172110552766
1741,69,104,0.00815106783919598
1742,69,119,0.012934202261306533
1743,69,78,0.02734657663316583
1744,69,60,0.011112123115577889
1745,69,45,0.012545069095477387
1746,69,18,0.008740420854271357
1747,69,61,0.009820822864321607
1748,69,44,0.009319252512562813
1749,69,32,0.013333699748743719
1750,69,20,0.03308118718592965
1751,69,46,0.00872927135678392
1752,69,59,0.013875942211055276
1753,69,63,0.02299733040201005
1754,69,48,0.009248115577889448
1755,70,134,0.029352701005025125
1756,70,92,0.014755653266331659
1757,70,47,0.016275125628140704
1758,70,63,0.013705244974874372
1759,70,2,0.010337311557788945
1760,70,122,0.011442839195979899
1761,70,46,0.015944566582914575
1762,70,19,0.008938285175879397
1763,70,108,0.01128140703517588
1764,70,77,0.011720006281407035
1765,70,49,0.013570822864321609
1766,70,33,0.015540986180904522
1767,70,62,0.012057003768844221
1768,70,3,0.01516677135678392
1769,70,4,0.012840138190954774
1770,70,120,0.00989855527638191
1771,70,138,0.011747958542713568
1772,70,94,0.015489792713567839
1773,70,64,0.01545555904522613
1774,70,78,0.015457600502512563
1775,70,50,0.01979396984924623
1776,70,35,0.020672110552763818
1777,70,5,0.017275439698492462
1778,70,20,0.010171011306532663
1779,70,137,0.015003454773869346
1780,70,106,0.008427763819095477
1781,70,18,0.010329616834170854
1782,70,135,0.012484924623115578
1783,70,76,0.012279522613065327
1784,70,136,0.01347393216080402
1785,70,119,0.0111928391959799
1786,70,107,0.015534390703517588
1787,70,93,0.021109453517587938
1788,70,121,0.015794597989949748
1789,70,1,0.010913316582914574
1790,70,95,0.014561086683417086
1791,70,17,0.01511981783919598
1792,70,79,0.013891017587939699
1793,70,80,0.016008479899497486
1794,70,48,0.017191896984924623
1795,70,31,0.009574277638190954
1796,70,32,0.012989007537688443
1797,71,92,0.00988002512562814
1798,71,5,0.008216865577889447
1799,71,136,0.007558417085427135
1800,71,77,0.008324748743718594
1801,71,125,0.01201554648241206
1802,71,47,0.008348146984924623
1803,71,50,0.010060615577889447
1804,71,3,0.008174152010050251
1805,71,76,0.008978015075376884
1806,71,33,0.009696922110552763
1807,71,110,0.008738065326633166
