,Sheep,Image,Scale,Directionality
734,36,32,9.0,0.4064043661458137
735,36,1,11.0,0.5989869448559012
736,36,5,12.0,0.659186800222477
737,36,72,7.0,0.16828669114127762
738,36,4,10.0,0.4928395395732514
739,36,132,9.0,0.36370561988066546
740,37,2,8.0,0.21103594906427897
741,37,114,13.0,0.6918387007366691
742,37,39,13.0,0.6669450159159565
743,37,1,6.0,0.07568410971895805
744,37,14,13.0,0.61874379038182
745,37,113,13.0,0.6568193368558906
746,37,15,12.0,0.560314627591222
747,37,38,13.0,0.6572265300173419
748,37,63,12.0,0.5223377781246273
749,37,89,13.0,0.7014926198085839
750,37,116,12.0,0.5178213314428318
751,37,74,12.0,0.5956331285103325
752,37,3,8.0,0.2168686884303416
753,37,77,13.0,0.6769448476978404
754,37,90,13.0,0.6447404084009413
755,37,61,13.0,0.6290129186506228
756,37,28,15.0,0.630105673496535
757,37,16,12.0,0.6032275884391631
758,37,75,12.0,0.5358034072648622
759,37,76,11.0,0.40986770995177535
760,37,62,12.0,0.6329106354285313
761,37,88,13.0,0.6975440346884807
762,37,40,13.0,0.7225809303422233
763,37,51,13.0,0.6960885222792146
764,38,115,6.0,0.1706074921493999
765,38,57,7.0,0.19526324799530578
766,38,116,6.0,0.15022979169210315
767,38,45,6.0,0.039497270242416296
768,38,101,6.0,0.10000581863725438
769,38,87,6.0,0.09432108158398313
770,38,130,6.0,0.19940576982795072
771,38,28,7.0,0.1326358081611716
772,38,114,5.0,0.15322135244976814
773,38,102,6.0,0.07236113349844854
774,38,88,7.0,0.1082980282554166
775,38,14,8.0,0.29370506024337717
776,38,117,6.0,0.1315094592883646
777,38,42,6.0,0.025698387113529543
778,38,85,6.0,0.123619829998011
779,38,100,6.0,0.06921786226276057
780,38,29,6.0,0.08150605142052841
781,38,70,6.0,0.03124568961734984
782,38,86,6.0,0.1313998348169096
783,38,15,15.0,0.6426543348050249
784,38,103,6.0,0.11062246747964562
785,38,2,7.0,0.1601041368157791
786,38,30,6.0,0.05531741790841427
787,38,27,6.0,0.11003189200000438
788,38,56,7.0,0.191002820805141
789,38,99,6.0,0.0326808254738864
790,38,58,6.0,0.17040155232873777
791,38,59,7.0,0.2007519916458071
792,38,31,6.0,0.06803175772471078
793,38,118,6.0,0.12445525998814917
794,38,71,6.0,0.12471221600530637
795,39,80,8.0,0.09737516936484598
796,39,53,9.0,0.46307701564230547
797,39,31,8.0,0.2273898413871302
798,39,52,10.0,0.5486667921553008
799,39,68,11.0,0.6042406101694924
800,39,3,8.0,0.12456615031292262
801,39,30,8.0,0.13310287189463926
802,39,81,8.0,0.034260999555280766
803,39,4,8.0,0.12835125133293118
804,39,1,8.0,0.1050705343904397
805,39,92,10.0,0.5523497327931335
806,39,54,9.0,0.46595853108399465
807,39,91,10.0,0.5463196675870831
808,39,2,8.0,0.10892566485117085
809,39,55,10.0,0.48719883763921135
810,40,63,8.0,0.03214472564620038
811,40,91,8.0,0.08490049847206245
812,40,116,7.0,0.1519643567895658
813,40,2,8.0,0.08666193844978047
814,40,35,8.0,0.09456915505097874
815,40,64,8.0,0.10348565158212063
816,40,65,8.0,0.0950997265400793
817,40,12,8.0,0.13127541445210453
818,40,78,10.0,0.4101005936427541
819,40,104,8.0,0.08697688090159592
820,40,105,8.0,0.05703543521944195
821,40,119,8.0,0.18020929335426467
822,40,23,8.0,0.0529186612498509
823,40,48,8.0,0.13977316858811856
824,40,1,8.0,0.0983868062507081
825,40,50,8.0,0.05288965725374386
826,40,90,7.0,0.03627884218037411
827,40,118,8.0,0.18384526812465582
828,40,51,8.0,0.06874013850085875
829,40,92,8.0,0.11456008562664811
830,40,62,8.0,0.12432372207655557
831,40,117,8.0,0.15704110005471977
832,40,36,8.0,0.0987960624609694
833,41,201,9.0,0.3822944237941226
834,41,53,6.0,0.13899408589804665
835,41,116,6.0,0.15040222783010948
836,41,126,7.0,0.22829461795373956
837,41,96,6.0,0.1715300727187594
838,41,181,9.0,0.26090145154295946
839,41,1,7.0,0.24680953489588459
840,41,142,8.0,0.2543300904861158
841,41,68,8.0,0.32228411596764434
842,41,10,7.0,0.2392028939898422
843,41,30,7.0,0.2145519286884428
844,41,67,6.0,0.24820942365848017
845,41,21,7.0,0.23798143275607042
846,41,157,9.0,0.347112142849379
847,41,203,8.0,0.2256884510509396
848,41,95,6.0,0.18328106210730377
849,41,125,7.0,0.265214845326718
850,41,11,7.0,0.2302887917799512
851,41,124,7.0,0.2886300838240092
852,41,20,7.0,0.2592262824570423
853,41,80,7.0,0.24064779870184583
854,41,19,6.0,0.18334962228280918
855,41,133,9.0,0.314387690341733
856,41,69,7.0,0.2425661745015232
857,41,155,9.0,0.29238679038900417
858,41,66,6.0,0.21875878846295524
859,41,54,7.0,0.20646468577208085
860,41,171,9.0,0.22860403777601587
861,41,81,6.0,0.22425906946652763
862,41,134,9.0,0.25040067940791916
863,41,215,8.0,0.29278703475102663
864,41,216,8.0,0.21580709509691076
865,42,102,8.0,0.25113729548512
866,42,129,9.0,0.15554909955214907
867,42,87,8.0,0.08688162520421672
868,42,73,9.0,0.17397714921878485
869,42,85,10.0,0.3644985988819903
870,42,42,8.0,0.18310111447988614
871,42,1,8.0,0.06649163357046989
872,42,88,8.0,0.12032004795976312
873,42,101,8.0,0.05628997003181122
874,42,113,9.0,0.38359691566681814
875,42,117,8.0,0.27001088337453055
876,42,60,9.0,0.275402811267083
877,42,130,9.0,0.2308503240939569
878,42,114,8.0,0.12834002630025804
879,42,100,8.0,0.20902747497720067
880,42,115,8.0,0.18672536584375402
881,42,4,8.0,0.19703335138505745
882,42,131,9.0,0.09867325444332183
883,42,59,9.0,0.13695931043961912
884,42,74,10.0,0.39937842926724937
885,42,5,8.0,0.2632149834589431
886,42,16,8.0,0.21892824382649062
887,42,128,8.0,0.1732472099091289
888,42,132,9.0,0.1639382498271031
889,42,17,8.0,0.11345340359643341
890,42,116,8.0,0.1058950652190591
891,42,86,10.0,0.39147161201026837
892,42,44,8.0,0.1252391492439008
893,42,58,8.0,0.15722045117804292
894,42,43,8.0,0.1671979104221747
895,42,46,8.0,0.14171597792789922
896,42,2,8.0,0.045108090211617255
897,42,45,8.0,0.16705968978499441
898,42,99,8.0,0.07724946854430306
899,43,47,8.0,0.17100347022827536
900,43,59,8.0,0.19766009719436065
901,43,46,9.0,0.32566466591672855
902,43,102,8.0,0.215093817827162
903,43,30,9.0,0.30728674433900194
904,43,28,8.0,0.17142540874494125
905,43,60,8.0,0.1886919039343797
906,43,130,8.0,0.2127254242773334
907,43,31,8.0,0.2244141514306527
908,43,58,8.0,0.19488819297001114
909,43,101,8.0,0.2865114431784855
910,43,129,7.0,0.12228979900442653
911,43,74,8.0,0.31876586047747446
912,43,88,8.0,0.21841529528243775
913,43,73,8.0,0.14439971274711177
914,43,29,8.0,0.24110318928168614
915,43,89,7.0,0.27021871839862277
916,43,16,8.0,0.31414816142015484
917,43,17,8.0,0.2731728236259283
918,43,75,8.0,0.19933910271977998
919,43,103,8.0,0.2587175474757095
920,43,104,8.0,0.181299456577751
921,43,32,8.0,0.2679345089864942
922,43,87,8.0,0.1792228129725508
923,43,61,8.0,0.31014613322110235
924,43,100,8.0,0.21178516674932474
925,43,116,8.0,0.09331521913842575
926,43,128,7.0,0.15166693086543864
927,43,131,8.0,0.20672508400180314
928,43,45,8.0,0.09778104045664655
929,43,72,8.0,0.17376357465229172
930,43,15,8.0,0.2793906893713769
931,43,132,8.0,0.18012040417053993
932,43,117,12.0,0.5211343735574416
933,43,76,8.0,0.20876250727763318
934,43,115,8.0,0.15392895775001028
935,44,133,8.0,0.2699475735350112
936,44,33,8.0,0.21197237682166645
937,44,58,8.0,0.20452782716251022
938,44,116,7.0,0.24200593083291333
939,44,105,8.0,0.30152145782615825
940,44,15,8.0,0.34235153574581195
941,44,17,8.0,0.2554715840711861
942,44,60,8.0,0.25557786230318674
943,44,18,8.0,0.2725660696174379
944,44,30,7.0,0.24467599220721253
945,44,32,8.0,0.20562965739678307
946,44,76,8.0,0.24132057894913655
947,44,89,8.0,0.21582287582213683
948,44,74,8.0,0.20357832920169947
949,44,4,8.0,0.24395208800129256
950,44,16,8.0,0.30766606608597485
951,44,19,8.0,0.3215459060762182
952,44,45,8.0,0.21412095661655886
953,44,134,10.0,0.41314109026865103
954,44,131,8.0,0.30106340951982924
955,44,1,8.0,0.28682335752235116
956,44,46,8.0,0.24532323349117452
957,44,73,8.0,0.18497513514428632
958,44,117,8.0,0.2434683973874433
959,44,132,8.0,0.2470697893312236
960,44,90,8.0,0.24029985340574364
961,44,44,8.0,0.3464328004594464
962,44,119,8.0,0.2382376256047135
963,44,91,9.0,0.4072620976776711
964,44,104,8.0,0.19003135489757247
965,44,102,8.0,0.2585464999231754
966,44,31,8.0,0.17205581607485493
967,44,3,8.0,0.2629360751812574
968,44,47,8.0,0.24418116890688313
969,44,59,7.0,0.21003489815812287
970,44,62,8.0,0.29031632658149303
971,44,118,8.0,0.1850161195444192
972,44,103,8.0,0.2706452520085657
973,44,88,8.0,0.23018136388716373
974,45,105,8.0,0.3038344706563653
975,45,74,8.0,0.4042778338474523
976,45,48,8.0,0.25166343472294284
977,45,45,7.0,0.24622587675942187
978,45,4,8.0,0.2752385183006332
979,45,32,8.0,0.38748720646065293
980,45,103,8.0,0.38634616478976014
981,45,33,8.0,0.3811587400644966
982,45,47,8.0,0.2730297438828951
983,45,5,8.0,0.294027169310829
984,45,77,8.0,0.34100205665823974
985,45,60,8.0,0.32828105965876797
986,45,44,8.0,0.22067636992783451
987,45,16,8.0,0.21596563806665892
988,45,118,8.0,0.28017706993173275
989,45,89,8.0,0.21600842295625539
990,45,129,8.0,0.34746905697984753
991,45,88,8.0,0.2631538598734002
992,45,30,8.0,0.39874844253775016
993,45,31,8.0,0.3852775233359647
994,45,46,8.0,0.18654537570918753
995,45,59,8.0,0.28378231120557146
996,45,2,8.0,0.37682978590829236
997,45,130,9.0,0.3882857715347341
998,45,61,8.0,0.2955505200514341
999,45,76,8.0,0.3578104563525395
1000,45,18,8.0,0.3249183012037571
1001,45,90,8.0,0.1933254535837295
1002,45,102,8.0,0.35152057875232184
1003,45,104,8.0,0.35224717135877237
1004,45,117,8.0,0.2978918030621013
1005,45,116,8.0,0.302189721008658
1006,45,63,8.0,0.2589728524181035
1007,45,132,8.0,0.40688857365039
1008,45,62,8.0,0.27156653312051854
1009,45,75,9.0,0.4074043540228366
1010,45,3,8.0,0.2584000767742696
1011,45,101,8.0,0.38157413780399124
1012,46,83,6.0,0.23195425599001498
1013,46,125,6.0,0.07933963914169301
1014,46,70,6.0,0.1844450693358761
1015,46,99,6.0,0.1726518120407536
1016,46,4,7.0,0.18302234667383926
1017,46,3,7.0,0.21439530708185003
1018,46,126,7.0,0.11203516530528977
1019,46,69,7.0,0.2146979511051186
1020,46,71,7.0,0.23872603960459615
1021,46,97,6.0,0.15088026216470563
1022,46,123,7.0,0.18597213699546805
1023,46,30,7.0,0.26453036329266827
1024,46,43,7.0,0.278332771269437
1025,46,98,6.0,0.15829499998796115
1026,46,27,6.0,0.2069198574074471
1027,46,58,7.0,0.11781053497158728
1028,46,29,7.0,0.2804271005957711
1029,46,100,7.0,0.24325256666201012
1030,46,42,7.0,0.229008333950001
1031,46,16,7.0,0.2694861281080736
1032,46,85,7.0,0.15870057026175952
1033,47,122,8.0,0.20708575556908515
1034,47,17,8.0,0.1287554669121796
1035,47,55,8.0,0.2039316074628445
1036,47,19,8.0,0.16295759098577084
1037,47,69,8.0,0.30470317967113675
1038,47,30,8.0,0.14467730367627893
1039,47,15,8.0,0.18723472593999907
1040,47,120,8.0,0.25904953044826456
1041,47,58,8.0,0.19532131704087008
1042,47,16,8.0,0.2998775134704329
1043,47,84,8.0,0.36509218431229445
1044,47,107,8.0,0.26824876279131
1045,47,70,8.0,0.3112971467164232
1046,47,4,8.0,0.11598906464632909
1047,47,1,8.0,0.17564404314173696
1048,47,73,8.0,0.2067466035142797
1049,47,71,8.0,0.14032148438750214
1050,47,2,8.0,0.1057465125398116
1051,47,57,8.0,0.1412037006615473
1052,47,56,8.0,0.32878919066029993
1053,47,43,8.0,0.21627587581147473
1054,47,54,8.0,0.27761389917840584
1055,47,18,8.0,0.19963831611076205
1056,47,31,8.0,0.24081045196735204
1057,47,72,8.0,0.12173384232137688
1058,47,86,8.0,0.2286261078260006
1059,47,32,8.0,0.3323850867295837
1060,47,3,8.0,0.1350724174425028
1061,48,38,6.0,0.11691044024727217
1062,48,52,6.0,0.12818257833530228
1063,48,14,7.0,0.10465018974677007
1064,48,39,6.0,0.13087585058728674
1065,48,98,6.0,0.05637874696532733
1066,48,54,6.0,0.1387289555600599
1067,48,55,6.0,0.12589047030961925
1068,48,23,7.0,0.08623715691794352
1069,48,26,6.0,0.071283794539265
1070,48,97,7.0,0.10571098326540398
1071,48,40,6.0,0.08752713630074868
1072,48,109,6.0,0.11127685546638934
1073,48,37,6.0,0.12276046615272987
1074,48,24,7.0,0.10656597875188932
1075,48,70,6.0,0.08892751497079669
1076,48,53,7.0,0.16866137338482534
1077,48,68,6.0,0.1307648454485413
1078,48,66,6.0,0.0774945983210325
1079,48,25,7.0,0.10935845560889981
1080,48,41,7.0,0.1858845544990377
1081,50,119,7.0,0.19699003063209927
1082,50,118,7.0,0.21944122236069688
1083,50,44,7.0,0.3723342610964654
1084,50,3,7.0,0.16096333846285665
1085,50,32,7.0,0.1322080960193969
1086,50,28,6.0,0.21673228154933866
1087,50,31,7.0,0.18038463570070914
1088,51,84,9.0,0.3476015490574584
1089,51,101,9.0,0.21817208283874054
1090,51,97,9.0,0.4862533876286824
1091,51,32,9.0,0.1421859644622043
1092,51,59,10.0,0.5366012536884662
1093,51,60,9.0,0.2646072725635712
1094,51,17,9.0,0.23602927923533593
1095,51,86,9.0,0.35906335587469895
1096,51,31,9.0,0.19147839792568266
1097,51,46,8.0,0.14759743140330897
1098,51,45,8.0,0.14613564298836318
1099,51,62,9.0,0.3120216702086765
1100,51,33,8.0,0.16063813562026527
1101,51,112,10.0,0.46782964455613135
1102,51,16,9.0,0.1928655446448862
1103,51,82,9.0,0.25736923027790803
1104,51,61,9.0,0.286779010128543
1105,51,1,9.0,0.1574928450484786
1106,51,2,8.0,0.16142797870053183
1107,51,114,9.0,0.3020089682645549
1108,51,47,9.0,0.18660723101882193
1109,51,18,9.0,0.19846967358762638
1110,51,83,9.0,0.3707256692532441
1111,51,85,10.0,0.40263983815170584
1112,51,113,10.0,0.4710330094256399
1113,51,126,9.0,0.3284459893158259
1114,51,98,9.0,0.4842630128705474
1115,51,3,9.0,0.30630815317017657
1116,51,100,9.0,0.39754214452939285
1117,51,30,9.0,0.20866087983009904
1118,52,3,9.0,0.20603250969275344
1119,52,5,8.0,0.22124459688079878
1120,52,4,9.0,0.2976349692305468
1121,52,93,9.0,0.2891190667918971
1122,52,2,8.0,0.23092947387002316
1123,52,77,9.0,0.3394040965770326
1124,52,1,9.0,0.2284854957030542
1125,52,35,8.0,0.2666740313446932
1126,52,16,9.0,0.31510656732202386
1127,52,49,8.0,0.1862047647710141
1128,52,17,9.0,0.22713025245392507
1129,52,78,10.0,0.4611080896369226
1130,52,47,8.0,0.10025290376955692
1131,52,63,8.0,0.22807848451407217
1132,52,80,9.0,0.3691009603660409
1133,52,76,10.0,0.5298676731921268
1134,52,34,8.0,0.23842381602515464
1135,52,20,9.0,0.22993760945665082
1136,52,46,8.0,0.15319881392856013
1137,52,32,8.0,0.309296538397177
1138,52,50,8.0,0.10343050060516101
1139,52,19,9.0,0.2147916288473984
1140,52,33,8.0,0.20592092821549177
1141,52,48,8.0,0.09560919023072938
1142,52,79,11.0,0.6423058265181646
1143,52,31,8.0,0.20651906581432897
1144,52,18,9.0,0.21102500337669738
1145,53,48,9.0,0.5072140717919609
1146,53,79,9.0,0.5421728267452924
1147,53,46,10.0,0.6891050743713629
1148,53,75,10.0,0.5777909105683886
1149,53,107,9.0,0.565691970401937
1150,53,93,9.0,0.5194214077943233
1151,53,47,10.0,0.6460775320200939
1152,53,32,9.0,0.5088346550837156
1153,53,121,10.0,0.5436983553974201
1154,53,78,9.0,0.5403024584928299
1155,53,94,9.0,0.523676274678014
1156,53,31,10.0,0.6048646199202334
1157,53,30,10.0,0.5923558132411945
1158,53,91,8.0,0.5352589516272476
1159,53,49,10.0,0.645426781740431
1160,53,92,8.0,0.47530489807188414
1161,53,45,10.0,0.6234033135225001
1162,53,4,9.0,0.5629667073696911
1163,53,1,10.0,0.6032602021454068
1164,53,90,9.0,0.5737341597032737
1165,53,108,9.0,0.5045965998244568
1166,53,63,9.0,0.4657288415338458
1167,53,17,9.0,0.5054883865985104
1168,53,2,8.0,0.4485004677992758
1169,53,61,10.0,0.6062058560399384
1170,53,5,10.0,0.6225621627801079
1171,53,33,9.0,0.5656023309601633
1172,53,105,10.0,0.5733829480971413
1173,53,106,10.0,0.6126429343893469
1174,53,34,10.0,0.6505962018272428
1175,53,122,9.0,0.5091237278195909
1176,53,109,9.0,0.4624873936391848
1177,54,49,9.0,0.19787519099463152
1178,54,19,9.0,0.23269481382570703
1179,54,94,9.0,0.16776407851175834
1180,54,80,9.0,0.2101992714166397
1181,54,79,9.0,0.1633510234509585
1182,54,31,9.0,0.39433977183098945
1183,54,35,9.0,0.16565205527516152
1184,54,92,9.0,0.12170108250308029
1185,54,76,9.0,0.20742083515606832
1186,54,62,9.0,0.14135778649642114
1187,54,125,9.0,0.22971805018911806
1188,54,122,9.0,0.194448120434635
1189,54,121,9.0,0.1722221032338885
1190,54,91,9.0,0.29546369921195975
1191,54,123,9.0,0.183334146029214
1192,54,64,9.0,0.17008336233340252
1193,54,63,9.0,0.23424852259846024
1194,54,34,9.0,0.1645302597828315
1195,54,110,9.0,0.22718996704798877
1196,54,77,9.0,0.2146448279369209
1197,54,48,9.0,0.23989469393811214
1198,54,20,8.0,0.22296720474387796
1199,54,16,9.0,0.1897138442344848
1200,54,108,9.0,0.17993901739390827
1201,54,18,9.0,0.16203879230057533
1202,54,46,9.0,0.15614798768283034
1203,54,106,9.0,0.19169152222386546
1204,54,137,9.0,0.19062107339651488
1205,54,17,9.0,0.14367954583420534
1206,54,5,9.0,0.18783692722879994
1207,54,1,9.0,0.1630484019457834
1208,54,3,9.0,0.13834078090288549
1209,54,109,9.0,0.342140398601874
1210,54,65,9.0,0.20769768333592267
1211,54,33,9.0,0.19630590607974194
1212,54,4,9.0,0.15714519151929343
1213,54,32,9.0,0.1935150518114689
1214,54,124,9.0,0.20532422032856953
1215,54,95,9.0,0.2658383398861534
1216,54,107,9.0,0.21347874616954363
1217,54,47,9.0,0.17292547042278114
1218,54,93,9.0,0.2388123597019696
1219,54,2,9.0,0.09778186491778836
1220,54,78,9.0,0.17884974368553783
1221,54,61,10.0,0.37314907034673905
1222,54,50,9.0,0.2617387668529051
1223,55,91,9.0,0.3261593434112419
1224,55,31,9.0,0.32015375786829153
1225,55,20,11.0,0.6216503780188266
1226,55,133,9.0,0.3603948579585207
1227,55,106,10.0,0.5320464094956705
1228,55,80,10.0,0.44278212378460396
1229,55,35,10.0,0.43433618868078405
1230,55,77,10.0,0.45314879209608844
1231,55,92,10.0,0.4164797143487868
1232,55,2,10.0,0.49258359765948895
1233,55,94,9.0,0.3634167160438414
1234,55,95,10.0,0.4186680728318996
1235,55,107,10.0,0.5809999594657925
1236,55,32,10.0,0.4749606891816798
1237,55,5,9.0,0.3645241930658778
1238,55,93,10.0,0.4455920930378934
1239,55,79,9.0,0.38449435396327003
1240,55,33,9.0,0.34505502800059157
1241,55,4,10.0,0.4749918247079445
1242,55,1,10.0,0.4458352380063633
1243,55,3,10.0,0.4833138523571358
1244,55,34,10.0,0.490247507087679
1245,55,62,11.0,0.6298892974093121
1246,55,137,10.0,0.40725454804315503
1247,55,76,10.0,0.46946464236757174
1248,55,122,9.0,0.36624640738507563
1249,55,134,10.0,0.42802790616238046
1250,55,46,11.0,0.6275662156243988
1251,55,78,9.0,0.39107001644419187
1252,55,136,9.0,0.33111175249219493
1253,55,135,10.0,0.4029424149307683
1254,56,114,8.0,0.19340897261592252
1255,56,1,9.0,0.4151271655418428
1256,56,161,9.0,0.4191665839873842
1257,56,93,8.0,0.2839400351101578
1258,56,17,8.0,0.22569197969493263
1259,56,34,8.0,0.2608456469726014
1260,56,133,9.0,0.3713529406321057
1261,56,160,8.0,0.32570738404932376
1262,56,18,8.0,0.19754945367071303
1263,56,77,8.0,0.2552556762022366
1264,56,134,9.0,0.4906715117361457
1265,56,3,8.0,0.29454049094539553
1266,56,117,10.0,0.5730371234491382
1267,56,78,8.0,0.31102129503569736
1268,56,64,8.0,0.10854813581860344
1269,56,50,8.0,0.3239217020634183
1270,56,35,8.0,0.20711890366405541
1271,56,2,8.0,0.2651111656374881
1272,56,79,9.0,0.4643948457146456
1273,56,132,8.0,0.352230290435939
1274,56,115,8.0,0.20680683392884786
1275,56,146,8.0,0.22248067983797276
1276,56,94,9.0,0.43128913559474696
1277,56,49,8.0,0.2854405697697804
1278,56,147,10.0,0.6189637165825621
1279,56,148,9.0,0.3425821898497038
1280,56,63,8.0,0.2091192794961838
1281,56,116,9.0,0.4390998884825573
1282,56,95,8.0,0.262817351076769
1283,56,96,9.0,0.48290936659148476
1284,56,66,8.0,0.15200097334625207
1285,56,19,9.0,0.42503576632271395
1286,56,20,9.0,0.3425190008508412
1287,56,4,8.0,0.345177300315685
1288,56,36,8.0,0.2550929512372632
1289,56,65,8.0,0.18925154611030207
1290,57,106,7.0,0.12697159424967153
1291,57,3,9.0,0.2533317718910048
1292,57,121,8.0,0.1829412869492685
1293,57,92,7.0,0.07246648355056443
1294,57,91,8.0,0.19418344970443766
1295,57,125,8.0,0.1909664021380449
1296,57,5,9.0,0.20885698188653756
1297,57,76,9.0,0.2714722065005393
1298,57,64,12.0,0.37298420768975643
1299,57,140,11.0,0.35327794010603963
1300,57,93,7.0,0.08220634595761807
1301,57,33,11.0,0.3959867260671359
1302,57,95,9.0,0.17384720700750284
1303,57,110,8.0,0.1705717914081233
1304,57,47,11.0,0.4099780047205505
1305,57,48,10.0,0.253921784921892
1306,57,46,11.0,0.4718776514313442
1307,57,62,9.0,0.1684848206124944
1308,57,49,11.0,0.37308281284431455
1309,57,123,9.0,0.20051789608175843
1310,57,94,7.0,0.07682199420837384
1311,57,136,11.0,0.44733939306588494
1312,57,77,10.0,0.31798623194473674
1313,57,61,10.0,0.2632122884658475
1314,57,65,10.0,0.22177359758873602
1315,57,78,10.0,0.2867357159109181
1316,57,31,10.0,0.32494596016774546
1317,57,108,11.0,0.39540915816897426
1318,57,107,10.0,0.33591429647159504
1319,57,34,10.0,0.31548373866667645
1320,57,18,9.0,0.21029955239496687
1321,57,19,9.0,0.19954103790428257
1322,57,1,10.0,0.4548593115757947
1323,57,63,8.0,0.15686134699154772
1324,57,50,11.0,0.3083799986138105
1325,57,16,10.0,0.25491137312321116
1326,57,80,12.0,0.5056645737924415
1327,57,124,8.0,0.15590161768373242
1328,57,137,8.0,0.18684891225973957
1329,57,138,9.0,0.22439407465515857
1330,57,109,9.0,0.19259671117000232
1331,57,20,7.0,0.09882240491650741
1332,57,35,9.0,0.24242324147299565
1333,57,139,9.0,0.26068943778819825
1334,57,122,7.0,0.1584874249318297
1335,57,4,9.0,0.17447747958495444
1336,57,79,10.0,0.2905222809718062
1337,57,17,10.0,0.3115765385342719
1338,57,2,11.0,0.5072073163895823
1339,58,135,9.0,0.3039489109881163
1340,58,92,9.0,0.2722131715223771
1341,58,78,9.0,0.34025750049968345
1342,58,61,9.0,0.4142574925784647
1343,58,137,9.0,0.2772553219165514
1344,58,63,9.0,0.32511432803866025
1345,58,35,8.0,0.2589266480549639
1346,58,48,8.0,0.2809488788590212
1347,58,4,9.0,0.35056482230705394
1348,58,19,8.0,0.22038280268505858
1349,58,64,9.0,0.22794338939262215
1350,58,62,8.0,0.3098758020452628
1351,58,17,8.0,0.24539150268616922
1352,58,31,8.0,0.3647167491382707
1353,58,21,8.0,0.3027716971648257
1354,58,95,9.0,0.2547587278448851
1355,58,18,8.0,0.2390620909828651
1356,58,32,8.0,0.2848172395251055
1357,58,33,8.0,0.2696240920793449
1358,58,46,8.0,0.30148491978828756
1359,58,34,8.0,0.26937169115509296
1360,58,108,9.0,0.32478815056582305
1361,58,107,9.0,0.39724692013227964
1362,58,121,9.0,0.2718299171701666
1363,58,79,9.0,0.28551009610136374
1364,58,93,9.0,0.3453648642395663
1365,58,80,9.0,0.33137217133006713
1366,58,65,9.0,0.2974037885068668
1367,58,3,9.0,0.4147743496344638
1368,58,76,9.0,0.4159125893333839
1369,58,47,8.0,0.25913007607128696
1370,58,77,9.0,0.3693638064834444
1371,58,20,9.0,0.37375296457993545
1372,58,49,8.0,0.2726563188087691
1373,58,110,9.0,0.40233768789657987
1374,58,136,9.0,0.3498392522837435
1375,58,109,9.0,0.35927727614724975
1376,58,138,9.0,0.28717545565586394
1377,58,134,9.0,0.4252523452451659
1378,58,91,9.0,0.4170313812254387
1379,58,94,9.0,0.32312978639310597
1380,59,54,9.0,0.28218733055769396
1381,59,86,9.0,0.10191930139659837
1382,59,129,9.0,0.45598874936670775
1383,59,98,9.0,0.3111352596571638
1384,59,57,9.0,0.16518672639631948
1385,59,2,9.0,0.2877933471784281
1386,59,101,10.0,0.40794326264889735
1387,59,131,9.0,0.3521520876385906
1388,59,114,10.0,0.42760347037091756
1389,59,128,9.0,0.4277187118669721
1390,59,99,9.0,0.17590352692712627
1391,59,84,9.0,0.20037970026762617
1392,59,85,9.0,0.0743841571251369
1393,59,29,9.0,0.2976454607066443
1394,59,113,10.0,0.4528515105519349
1395,59,83,8.0,0.11405968447527941
1396,59,16,9.0,0.28106089306521165
1397,59,3,9.0,0.1731208306187068
1398,59,87,9.0,0.24805019719100307
1399,59,71,9.0,0.3009972205414325
1400,59,41,10.0,0.4811540050328689
1401,59,56,9.0,0.24169039595923084
1402,59,102,10.0,0.32450240387660695
1403,59,58,10.0,0.37676234346148824
1404,59,115,9.0,0.24251077627979223
1405,59,1,9.0,0.17351495644441536
1406,59,69,10.0,0.42005748557293915
1407,59,42,10.0,0.4007505631197307
1408,59,15,10.0,0.5573325195069739
1409,59,70,10.0,0.3353795718235812
1410,59,55,9.0,0.25756712695573486
1411,59,100,9.0,0.21452313984621793
1412,59,116,9.0,0.2219079812249642
1413,59,40,10.0,0.5146333698176137
1414,59,130,9.0,0.3267093737082486
1415,59,117,10.0,0.46773668192443085
1416,60,17,10.0,0.37720799209070094
1417,60,49,10.0,0.39414222767901275
1418,60,16,10.0,0.38565203682040977
1419,60,76,11.0,0.5499692769514908
1420,60,30,8.0,0.13900104379077005
1421,60,106,10.0,0.4111067987758348
1422,60,90,10.0,0.46767142227088465
1423,60,105,10.0,0.5172224067552396
1424,60,61,10.0,0.36656836091926065
1425,60,75,11.0,0.5354640217732856
1426,60,33,9.0,0.17908691983085087
1427,60,63,10.0,0.40126604827783086
1428,60,3,10.0,0.4008777601511779
1429,60,79,10.0,0.4240417199430451
1430,60,32,9.0,0.2826788398202471
1431,60,48,9.0,0.3111381278044283
1432,60,107,10.0,0.503716970640377
1433,60,93,11.0,0.6008912305652013
1434,60,2,9.0,0.24490696240539914
1435,60,45,8.0,0.1950048090886566
1436,60,121,10.0,0.463641476195796
1437,60,108,9.0,0.3126932277038351
1438,60,15,8.0,0.13326908206356625
1439,60,91,10.0,0.4172750154975352
1440,60,94,10.0,0.43272514363893744
1441,60,34,9.0,0.24707927976353658
1442,60,78,10.0,0.43175751940866625
1443,60,62,10.0,0.42104045913720384
1444,60,46,9.0,0.28557233740886706
1445,60,47,9.0,0.29941125036142247
1446,60,18,10.0,0.38753326894119355
1447,60,64,10.0,0.4747544206274969
