,CurrTag,DeathDate,Sheep,Category,ID,Sex,AgeAtDeath,Weight,Foreleg,Hindleg,Directionality,DirectionalityVar,Entropy,EntropyVar,FociCount,FociCountVar,FociSize,FociSizeVar,Lacunarity,LacunarityVar,Scale,ScaleVar,TissueToSinusoid,TissueToSinusoidVar
32,AG002,24/03/12,59.0,Soay,6082.0,1.0,6.0,,,,0.305552703682826,0.013810017785720564,0.6115914494275502,0.00011159627771468234,4.777777777777778,8.450617283950615,736.0212378890951,108086.35572174468,0.08019456947773593,0.00040119248713664664,37.111111111111114,2.4320987654320763,0.34471416008986927,0.00018849307080413979
33,AG025,28/02/12,65.0,Soay,6102.0,2.0,6.0,,,,0.23519991592822329,0.007791117110534171,0.574637977918767,0.00019676448357897058,11.409090909090908,18.05991735537191,1302.6400901415482,164275.10418454793,0.12172473833950828,0.00040396359318918426,28.636363636363637,1.3223140495867318,0.3223565584863229,0.0006092910027467087
34,AG040,13/03/12,10.0,Soay,6116.0,2.0,6.0,35.7,130.0,175.0,0.29383954616746893,0.003646840462399936,0.6064167394230153,0.0002659878649760028,8.25,5.6875,763.0733766233766,42252.86420433468,0.09828881999567943,0.0005956715226627246,38.0,1.0,0.3410702803352943,0.00027017980168579647
35,AG075,3/4/2012,27.0,Soay,6150.0,1.0,6.0,22.9,125.0,182.0,0.31104459942724183,0.008063081286108779,0.6204434999169898,8.47253503578851e-05,11.030303030303031,10.817263544536273,1667.3784199856386,266298.4349909325,0.08640495745602719,0.0003025533176334145,32.63636363636363,3.261707988980616,0.37642510753122665,0.0002823346981907664
36,AG101,10/4/2012,128.0,Soay,6171.0,1.0,6.0,,,,0.14211472546636436,0.004834868728340137,0.6268403347281865,0.00012881588872349484,14.306122448979592,12.416493127863406,2541.0240858534717,827558.9905453507,0.07999153201372507,0.00024377369664625584,32.224489795918366,0.9496043315284994,0.38762043652427913,0.0006700603120115601
37,AG585,25/03/12,69.0,Soay,6186.0,1.0,6.0,,,,0.4166556788087109,0.003071995276669635,0.5847515438007284,8.257365320350718e-05,8.0,6.0,1500.3667225247868,421784.04017421074,0.09976239277704917,0.0003955415861631352,36.935483870967744,2.705515088449418,0.3078928070525061,0.00014263446126117074
38,AG578,25/02/12,143.0,Soay,6189.0,1.0,6.0,21.1,120.0,174.0,0.3112534655436139,0.0068588557486915875,0.6007278852040632,0.000504751865024966,17.729166666666668,15.822482638888877,1519.0856470368492,211309.12467773104,0.07656198708804461,0.0002605527555184517,31.75,1.4375,0.33262520837282605,0.0010749413194122888
39,AG132,23/03/12,84.0,Soay,6193.0,1.0,6.0,21.3,125.0,181.0,0.32773122322678583,0.0018208210027792664,0.596434328601124,6.532786267608406e-05,13.5,17.557692307692307,606.8084440856172,37489.45320149067,0.07726733720595338,0.0001842288450381943,33.0,4.0,0.3220485903260117,9.048802276905982e-05
40,BY085,24/02/12,136.0,Soay,6411.0,2.0,5.0,,,,0.08677657401734946,0.0013199706778842845,0.6159576345291369,8.617071393801881e-05,15.2,9.182222222222238,2759.9115307866077,551115.85338632,0.1175233059869234,0.00034310949688421105,28.11111111111111,1.6987654320987835,0.4159163502045077,0.0010137187036468377
41,BY157,15/03/12,80.0,Soay,6486.0,2.0,5.0,40.2,142.0,200.0,0.4202133133700472,0.010723946934563355,0.5639197355852645,1.6240721713578488e-06,10.5,6.25,1171.9567307692307,1061.569179918617,0.13661454173063714,0.001210168727569346,38.0,9.0,0.293061389222669,0.00013815015297785616
