,Sheep,Image,Scale,Directionality
822,37,40,53,0.7210284679931885
823,37,113,51,0.6476112989593905
824,37,88,51,0.6861655943554188
825,37,114,51,0.6770636038068879
826,37,3,31,0.2097664900964445
827,37,74,47,0.5735229587788605
828,37,77,51,0.6727702683365466
829,37,90,53,0.6388804280113807
830,38,71,23,0.11438086256090033
831,38,87,25,0.09214555930545272
832,38,45,23,0.036555169046137585
833,38,99,23,0.03290624638342692
834,38,130,25,0.2080236208739899
835,38,14,31,0.2840069346010353
836,38,58,25,0.1788270609670982
837,38,59,27,0.19328539884252616
838,38,86,25,0.13225379424977032
839,38,102,23,0.07140767742408649
840,38,100,23,0.06642150848776561
841,38,101,25,0.10589369256832676
842,38,117,23,0.13140548485422884
843,38,115,23,0.17069027656993552
844,38,31,25,0.07175626421321304
845,38,88,29,0.11347151812736754
846,38,15,53,0.5833615817990552
847,38,28,27,0.1252030091348691
848,38,2,27,0.15737933493173886
849,38,103,23,0.10158160455144549
850,38,116,23,0.15443942387743584
851,38,114,21,0.15233135450244542
852,38,29,25,0.08641921792775799
853,38,30,25,0.0605703774527685
854,38,57,27,0.18945864711986765
855,38,27,25,0.11657426606528834
856,38,70,23,0.031372699302491674
857,38,56,29,0.19756578668278907
858,38,85,25,0.12255459743798892
859,38,118,23,0.12678300216308402
860,38,42,23,0.023395211219601943
861,39,92,39,0.5483598297930198
862,39,55,39,0.4812121527353661
863,39,53,37,0.46698833702318815
864,39,52,39,0.5314151949905469
865,39,68,43,0.588602521977767
866,39,54,35,0.43194218612974866
867,39,81,33,0.03457713012748009
868,39,30,31,0.1327252079274875
869,39,31,31,0.23268409824806688
870,39,91,41,0.5648771998735623
871,39,1,31,0.09819841088899188
872,39,80,33,0.10039624389516943
873,39,4,33,0.12659748941657045
874,39,2,33,0.11014582416031579
875,39,3,33,0.12639114815462532
876,40,23,33,0.056148677770884226
877,40,36,33,0.10126601902013303
878,40,104,31,0.08675345514415135
879,40,105,31,0.05412594254609224
880,40,48,33,0.14320293732708828
881,40,2,33,0.0880754138805884
882,40,35,31,0.08897550637979973
883,40,1,33,0.10154425079231705
884,40,64,33,0.10552470094847864
885,40,65,31,0.09006600660403076
886,40,92,31,0.1091302581187888
887,40,50,31,0.05072739203347243
888,40,118,33,0.17992671053523934
889,40,78,39,0.3980990107232972
890,40,117,31,0.15847537801490513
891,40,12,31,0.1291168385728186
892,40,51,31,0.06697634705888449
893,40,63,33,0.03183807644141331
894,40,116,29,0.1531030998329249
895,40,91,31,0.08330093570249228
896,40,62,31,0.12247599266779546
897,40,90,29,0.03737038782277915
898,40,119,33,0.17996460718500604
899,41,67,25,0.2512746594114017
900,41,10,29,0.23034685806325939
901,41,30,27,0.20917037327706794
902,41,19,25,0.18781670792775002
903,41,133,35,0.30411065118255537
904,41,181,35,0.2605029776343866
905,41,215,33,0.28656642382787756
906,41,216,33,0.20837919500140065
907,41,66,25,0.2167807550578863
908,41,95,25,0.18113295647953317
909,41,68,31,0.3171781593094255
910,41,125,29,0.2644795992936354
911,41,201,35,0.3745047799813766
912,41,53,25,0.14061952354267754
913,41,54,29,0.20956695509625212
914,41,116,25,0.15761175133582517
915,41,11,27,0.22290649106627275
916,41,142,33,0.253455173320935
917,41,155,35,0.28644722766506275
918,41,171,35,0.22304329133082926
919,41,20,27,0.2509997830249335
920,41,80,25,0.23326608445792435
921,41,124,27,0.2849605395023988
922,41,126,27,0.22815576003281796
923,41,81,25,0.2197784664810103
924,41,1,27,0.24378873534889905
925,41,134,35,0.248270472049315
926,41,96,25,0.17070479335554656
927,41,69,27,0.2419130638564408
928,41,157,37,0.36120012553779723
929,41,203,33,0.227009726893511
930,41,21,27,0.23903074441341082
931,42,129,35,0.15032415096205765
932,42,131,35,0.09077406997596249
933,42,99,33,0.07715224039416164
934,42,44,31,0.1271346769744324
935,42,58,33,0.1611710416472958
936,42,85,39,0.34675031398621514
937,42,100,33,0.20106103345187762
938,42,115,33,0.1871556404389502
939,42,42,31,0.18925521439237866
940,42,43,33,0.16455537077756566
941,42,132,35,0.14880156830701796
942,42,2,33,0.04189126477553634
943,42,59,35,0.13066046937742115
944,42,1,33,0.06236412348065055
945,42,17,33,0.1171385541390103
946,42,60,37,0.28485172065109254
947,42,88,33,0.12104147516577628
948,42,86,39,0.3678993147010359
949,42,87,33,0.0832495555824296
950,42,101,33,0.05214963116039824
951,42,113,37,0.38658436668121543
952,42,116,33,0.10705652044946024
953,42,117,31,0.26708666407821624
954,42,5,33,0.26037152225329546
955,42,16,33,0.21173537717952934
956,42,130,37,0.24158195910678534
957,42,73,35,0.16580509364919302
958,42,102,31,0.25549396519849643
959,42,45,33,0.15534353139713755
960,42,46,33,0.13930609478189987
961,42,128,33,0.17140985780025125
962,42,74,39,0.38552143688997575
963,42,4,33,0.1956303997814935
964,42,114,33,0.12442021614307125
965,43,129,29,0.12402358345539659
966,43,76,31,0.2033462694548175
967,43,75,31,0.19437022152373334
968,43,128,29,0.1456652412915635
969,43,131,31,0.20582148239075915
970,43,103,33,0.25821582300361856
971,43,87,31,0.17983849658095524
972,43,47,31,0.1734582196090843
973,43,59,31,0.197859035446744
974,43,32,33,0.26676422351139484
975,43,61,31,0.31300217564038735
976,43,45,31,0.09246830997542986
977,43,31,31,0.22400713777325787
978,43,58,31,0.19360082137513618
979,43,100,31,0.2137921210694946
980,43,104,31,0.18351045061972449
981,43,16,31,0.3148924173646998
982,43,117,47,0.49011373733890534
983,43,101,31,0.28337576982090246
984,43,17,31,0.27131413257121656
985,43,73,31,0.14271308993059525
986,43,30,35,0.29616754097587844
987,43,15,31,0.2814925063105596
988,43,46,35,0.3013772016752347
989,43,102,33,0.21683018192187611
990,43,29,33,0.24780377045834762
991,43,132,31,0.1804454048921501
992,43,74,33,0.3245479271103026
993,43,89,29,0.269370094876484
994,43,72,31,0.17429708639480102
995,43,88,31,0.21652307321570294
996,43,115,31,0.15618920338281791
997,43,60,31,0.19549638617505494
998,43,116,33,0.09493681612406987
999,43,28,31,0.17240329516644387
1000,43,130,31,0.20657775604051334
1001,44,30,29,0.24318764750435073
1002,44,117,31,0.23990871412866802
1003,44,32,31,0.20061548520677808
1004,44,59,29,0.21645710907236548
1005,44,15,33,0.35018866140476207
1006,44,76,31,0.24089451686462207
1007,44,132,31,0.24131791579201442
1008,44,17,31,0.25355945461749113
1009,44,3,31,0.26221474177343296
1010,44,90,31,0.2327252706443465
1011,44,134,39,0.4047321644487606
1012,44,60,31,0.25133497740484556
1013,44,102,31,0.2517652796623852
1014,44,1,33,0.28859501047682057
1015,44,47,31,0.23929676935885247
1016,44,133,31,0.2628261341196722
1017,44,4,33,0.2471781423604106
1018,44,44,31,0.3425238357357957
1019,44,16,31,0.3029476294063258
1020,44,119,31,0.2366073569351795
1021,44,91,37,0.4075432625133361
1022,44,19,31,0.3165642058739835
1023,44,45,31,0.21126720617102301
1024,44,33,31,0.21033190821061717
1025,44,46,31,0.241918508534628
1026,44,62,33,0.29363149515579856
1027,44,58,31,0.20046534108759825
1028,44,131,31,0.2966849815886915
1029,44,104,31,0.1829418818918126
1030,44,31,31,0.17246817302604234
1031,44,18,31,0.271384365666213
1032,44,116,29,0.24456439510084366
1033,44,118,31,0.18157906236632976
1034,44,103,33,0.2748008596085566
1035,44,88,31,0.22352585861840293
1036,44,89,31,0.21250952609294035
1037,44,105,33,0.31183818271351443
1038,44,74,31,0.2041525237894123
1039,44,73,33,0.18232743882628222
1040,45,77,31,0.34026546127320995
1041,45,105,31,0.29475858202307864
1042,45,129,33,0.3456670419093716
1043,45,74,31,0.3979570910470323
1044,45,88,31,0.2591245352426826
1045,45,48,31,0.24786252799655362
1046,45,59,31,0.2817521710324765
1047,45,118,31,0.278014018821248
1048,45,30,31,0.39759509855455727
1049,45,102,31,0.3452334890278156
1050,45,45,29,0.24181338268165148
1051,45,89,31,0.21111311134608723
1052,45,47,31,0.27202750609924903
1053,45,46,31,0.18740734228770725
1054,45,5,31,0.2931326055959589
1055,45,44,31,0.219745677275879
1056,45,3,31,0.2545859366221516
1057,45,62,31,0.2700353897240048
1058,45,75,35,0.39208101379859933
1059,45,130,35,0.3755081787767068
1060,45,116,31,0.29973374623334764
1061,45,103,33,0.3827043499983414
1062,45,63,31,0.25722444380086334
1063,45,2,33,0.38250178050747474
1064,45,101,33,0.38111087198308796
1065,45,60,31,0.32717158101010235
1066,45,4,31,0.2736296596036944
1067,45,31,33,0.38977788866159063
1068,45,76,33,0.3629990904010043
1069,45,132,33,0.40552772395909836
1070,45,117,33,0.3042844541349219
1071,45,18,31,0.3297884818327759
1072,45,32,31,0.38457668943601286
1073,45,61,31,0.2972774987221846
1074,45,33,33,0.38219645498068494
1075,45,90,31,0.18361397775458674
1076,45,16,31,0.21803179368381154
1077,45,104,31,0.3405964818818183
1078,46,27,25,0.20466697038330603
1079,46,3,25,0.19978155072721876
1080,46,43,29,0.275009450771737
1081,46,100,29,0.23710095712965115
1082,46,42,27,0.22330630021965764
1083,46,16,29,0.26550113546950055
1084,46,98,25,0.16085568926470462
1085,46,85,29,0.15353652895734302
1086,46,70,25,0.18586596714514886
1087,46,99,25,0.1720979538841972
1088,46,125,25,0.07950960328077317
1089,46,30,29,0.26021026422841437
1090,46,123,29,0.18633196686651637
1091,46,126,27,0.10337397953891124
1092,46,69,25,0.20985660814211204
1093,46,83,25,0.23128627056667617
1094,46,71,29,0.23611717852856995
1095,46,97,25,0.1511755226409632
1096,46,4,27,0.17433281163382272
1097,46,58,27,0.11172354521175325
1098,46,29,29,0.2745584239024698
1099,47,43,31,0.22043795980262174
1100,47,16,33,0.2986102644438646
1101,47,84,33,0.3575806951109136
1102,47,31,31,0.2440199775275892
1103,47,69,33,0.29441221707181475
1104,47,86,33,0.22492615810826716
1105,47,54,33,0.27731396234289135
1106,47,73,33,0.20886747383658383
1107,47,18,33,0.20053115946990693
1108,47,32,31,0.33151069577931364
1109,47,3,33,0.14068734962512375
1110,47,15,33,0.1859380726427715
1111,47,2,33,0.11211301299818759
1112,47,55,33,0.2009854566011191
1113,47,122,33,0.21114982776130586
1114,47,17,33,0.13626756036467222
1115,47,120,33,0.25488249722846074
1116,47,70,33,0.3119915580553029
1117,47,19,33,0.1640820504759694
1118,47,58,33,0.19332090144460193
1119,47,4,33,0.12078218406367745
1120,47,30,31,0.13925497185715355
1121,47,57,33,0.1504599475366556
1122,47,56,31,0.330649659301503
1123,47,1,33,0.1734660794113134
1124,47,71,33,0.14722659474246041
1125,47,107,33,0.266798989576134
1126,47,72,33,0.12409503645988097
1127,48,40,25,0.08344162729517404
1128,48,38,25,0.11755858427515932
1129,48,52,25,0.12321771160048142
1130,48,14,27,0.08869752189880763
1131,48,39,25,0.13119336485833819
1132,48,26,25,0.06907734792182582
1133,48,109,25,0.10838087383311988
1134,48,23,27,0.08651980655764721
1135,48,41,27,0.17913288031099717
1136,48,98,25,0.06081164739164795
1137,48,70,25,0.08398017120775814
1138,48,24,27,0.10351258378200913
1139,48,54,25,0.14057228148153803
1140,48,55,25,0.12797283595904257
1141,48,37,25,0.12301895905037939
1142,48,66,25,0.07504533486567025
1143,48,97,25,0.08975742636883259
1144,48,25,27,0.10727942789798298
1145,48,53,27,0.1643859594859743
1146,48,68,25,0.1258010402505513
1147,50,31,27,0.183713139916004
1148,50,32,29,0.12893427188112067
1149,50,28,25,0.21491246922824836
1150,50,119,27,0.19503247224578335
1151,50,44,29,0.36676005995310806
1152,50,3,27,0.15793912843551108
1153,50,118,27,0.2190657461707961
1154,51,86,37,0.3731500173378265
1155,51,31,35,0.17372146974608213
1156,51,101,35,0.1980758443585587
1157,51,112,39,0.45886033843326657
1158,51,97,35,0.46226278813753174
1159,51,46,33,0.1555783761122811
1160,51,1,35,0.1405447531198167
1161,51,2,33,0.16699071875730157
1162,51,16,35,0.17306167851056328
1163,51,17,37,0.23858436366935554
1164,51,59,41,0.5357893162788767
1165,51,60,35,0.23369484660383283
1166,51,100,37,0.39067267887866014
1167,51,85,39,0.38716063050900923
1168,51,30,37,0.22176794798939042
1169,51,82,35,0.23383245425719817
1170,51,47,35,0.17265348307561365
1171,51,83,35,0.35829600949331775
1172,51,84,37,0.3604232071037774
1173,51,62,35,0.2952256957869447
1174,51,18,35,0.1834194379997679
1175,51,61,37,0.2911463830525439
1176,51,33,33,0.16946033449242812
1177,51,114,37,0.31545566281264065
1178,51,45,31,0.14067206065925575
1179,51,113,39,0.4585809276252193
1180,51,126,35,0.3132641201608159
1181,51,98,37,0.48221491431532587
1182,51,3,37,0.3159187944773938
1183,51,32,35,0.11890547554953854
1184,52,48,31,0.10126853120988502
1185,52,31,33,0.20995938115428034
1186,52,18,37,0.21918700737724953
1187,52,93,35,0.27959295426716124
1188,52,20,35,0.22465909061716616
1189,52,78,39,0.44528343473829707
1190,52,50,31,0.10538407876672395
1191,52,46,33,0.14750480428199433
1192,52,79,43,0.6333576352254442
1193,52,4,35,0.29106747037337655
1194,52,35,33,0.2703837696246255
1195,52,47,31,0.10933293500420962
1196,52,5,33,0.21940004836851087
1197,52,16,37,0.3247176652702034
1198,52,32,33,0.3077127939511873
1199,52,34,33,0.23982075005741593
1200,52,77,35,0.32631445181837115
1201,52,3,35,0.19541024393165177
1202,52,2,33,0.2261313664300959
1203,52,63,33,0.22593662201881276
1204,52,1,35,0.2217057257396229
1205,52,80,37,0.3750323821411577
1206,52,33,33,0.20950006711277216
1207,52,76,41,0.5398338190861454
1208,52,49,31,0.19211009493429376
1209,52,17,35,0.2255011229367791
1210,52,19,35,0.21079088050397735
1211,53,5,39,0.6221436281384874
1212,53,33,37,0.5723992915460181
1213,53,108,35,0.4896639152874484
1214,53,63,35,0.4580118842151101
1215,53,17,37,0.5011787601394122
1216,53,106,41,0.6077057232969982
1217,53,2,33,0.45159432999692434
1218,53,34,39,0.6464665501382287
1219,53,107,37,0.5687876800971751
1220,53,47,39,0.6286749571701773
1221,53,121,39,0.5361541445586822
1222,53,32,37,0.5137695530181263
1223,53,105,41,0.5696082679291413
1224,53,122,37,0.514755444109694
1225,53,91,31,0.5302290164177396
1226,53,31,39,0.5988108252264405
1227,53,90,35,0.5683700879033677
1228,53,49,39,0.6313586589440865
1229,53,92,31,0.4702933946705513
1230,53,75,39,0.5668344313125291
1231,53,45,41,0.6251249325409338
1232,53,78,37,0.5468601218411044
1233,53,109,37,0.46019967959418684
1234,53,4,37,0.572745289559786
1235,53,48,35,0.49125516655960666
1236,53,1,39,0.6024424237031349
1237,53,30,39,0.5852234892296793
1238,53,61,39,0.5985976402898328
1239,53,93,35,0.5042091875725673
1240,53,79,37,0.5468821757037612
1241,53,94,35,0.5107622167505904
1242,53,46,41,0.6813776568796204
1243,54,93,37,0.24547588612183205
1244,54,78,37,0.18228310612587176
1245,54,61,39,0.3616969132328216
1246,54,50,35,0.25273256285325807
1247,54,124,37,0.2125853126624702
1248,54,1,37,0.16687379349416598
1249,54,95,37,0.27388134652860585
1250,54,3,35,0.133193059306682
1251,54,125,37,0.23580089587381997
1252,54,64,37,0.17639929934720452
1253,54,122,37,0.20154002930041823
1254,54,121,35,0.16169894209411279
1255,54,109,35,0.33517085715326494
1256,54,65,35,0.19867919394173078
1257,54,31,37,0.40197511442227735
1258,54,62,37,0.14634681238380312
1259,54,32,37,0.19552831256158762
1260,54,123,35,0.17802704059214028
1261,54,49,35,0.19151845099583303
1262,54,20,33,0.22276650166375414
1263,54,76,37,0.21657514017327056
1264,54,2,35,0.09265880130844209
1265,54,33,37,0.19754315634990482
1266,54,17,35,0.14208334042191445
1267,54,5,37,0.1943353827337775
1268,54,106,37,0.1970616026920626
1269,54,110,37,0.23680128183298915
1270,54,46,35,0.14945058474984702
1271,54,35,37,0.16643274860349172
1272,54,19,35,0.22672319502750415
1273,54,77,37,0.22073928941898852
1274,54,16,35,0.18760642795285742
1275,54,47,35,0.16760508439743008
1276,54,137,37,0.19707054419369718
1277,54,48,35,0.23407913896176594
1278,54,107,37,0.21879043651619806
1279,54,63,35,0.2264830680933772
1280,54,4,37,0.15892610180950112
1281,54,34,35,0.16286806134526033
1282,54,92,37,0.12836511174431642
1283,54,91,37,0.30394534337017937
1284,54,108,35,0.17369089745943384
1285,54,94,35,0.1600242927820225
1286,54,80,37,0.21123153496808048
1287,54,79,35,0.1568595883609843
1288,54,18,35,0.15385737853776515
1289,55,136,37,0.340869991812779
1290,55,79,37,0.40007737946778477
1291,55,33,37,0.3626804845922369
1292,55,106,39,0.5172658382209826
1293,55,80,39,0.42665506051753976
1294,55,107,41,0.5973227913387522
1295,55,32,39,0.4609641208817956
1296,55,76,39,0.45382735676044544
1297,55,133,37,0.3773020326365938
1298,55,78,37,0.4093162184586973
1299,55,135,39,0.38277138391352095
1300,55,137,39,0.3897948445942529
1301,55,134,39,0.394310058738779
1302,55,34,39,0.4759268856812674
1303,55,46,43,0.6186520307121233
1304,55,94,37,0.3657178045970625
1305,55,77,37,0.40156011002476216
1306,55,95,37,0.35960519026193205
1307,55,3,41,0.4986593315639871
1308,55,4,39,0.4593859530475823
1309,55,1,39,0.43059521126414363
1310,55,20,45,0.6258738302023126
1311,55,122,37,0.3796849454352127
1312,55,31,37,0.33582763391285053
1313,55,92,41,0.424824268993894
1314,55,62,43,0.6110967460526121
1315,55,2,41,0.5071053016286963
1316,55,93,39,0.4191850717853038
1317,55,91,35,0.29671902871776046
1318,55,35,41,0.4497151872851428
1319,55,5,37,0.3837280086766786
1320,56,77,33,0.25794097439372426
1321,56,4,33,0.3481598502320148
1322,56,49,33,0.2902745617817498
1323,56,116,35,0.43408697785492606
1324,56,18,33,0.19286484026664827
1325,56,78,33,0.3120037412434856
1326,56,148,35,0.31440005501619395
1327,56,114,31,0.19641415196970233
1328,56,147,39,0.6001509482667674
1329,56,1,35,0.4049603597131282
1330,56,65,31,0.19620559040282973
1331,56,63,31,0.21164794222934807
1332,56,3,33,0.29423499540299597
1333,56,161,37,0.4238246481151228
1334,56,133,35,0.3586878125397665
1335,56,94,35,0.4221176475965207
1336,56,132,33,0.35922615957226167
1337,56,2,33,0.26497592139542464
1338,56,115,31,0.2101018476155921
1339,56,93,33,0.2772591868851994
1340,56,17,33,0.22823835241638832
1341,56,96,37,0.4945068604819244
1342,56,66,31,0.16004680374392197
1343,56,35,31,0.20372296735253775
1344,56,64,31,0.11039237763101215
1345,56,146,33,0.22703879799566198
1346,56,50,33,0.32468802536209823
1347,56,34,33,0.25709865830603507
1348,56,134,37,0.5018485936887711
1349,56,79,37,0.4762270235437697
1350,56,117,39,0.5717606277301462
1351,56,36,33,0.2591204271772563
1352,56,95,33,0.2551913495175772
1353,56,19,35,0.41466622960575383
1354,56,20,33,0.3174848963291869
1355,56,160,33,0.31954243309217123
1356,57,50,45,0.30598292440116
1357,57,2,45,0.5137459400424659
1358,57,4,35,0.16638900016635108
1359,57,121,31,0.17818244635681602
1360,57,92,27,0.07126275195285775
1361,57,46,45,0.4768299879236546
1362,57,139,35,0.2457983250174193
1363,57,35,33,0.21006476408608651
1364,57,137,31,0.17892154147747913
1365,57,138,35,0.21042058101042316
1366,57,140,41,0.3159990421668192
1367,57,62,37,0.17789968028354838
1368,57,93,27,0.07934119370015709
1369,57,80,47,0.48755666605233156
1370,57,123,35,0.19194448256999827
1371,57,109,37,0.20815665069348033
1372,57,94,29,0.0772568463724004
1373,57,49,45,0.36893107547287846
1374,57,33,45,0.40770249835822325
1375,57,34,39,0.3024746997563804
1376,57,18,33,0.17037951142184674
1377,57,19,35,0.18255953783005183
1378,57,20,27,0.09841238551812667
1379,57,107,41,0.3524405555626595
1380,57,76,37,0.2707769996677482
1381,57,64,47,0.361732057315975
1382,57,78,41,0.28923864415621475
1383,57,31,39,0.31151367271161173
1384,57,16,41,0.2699764504935779
1385,57,122,29,0.15775822902996478
1386,57,106,29,0.13527462483429548
1387,57,136,43,0.4430652868272827
1388,57,77,41,0.3203156069253247
1389,57,91,31,0.18214131291401459
1390,57,3,37,0.26076181864032905
1391,57,95,37,0.1799298908096551
1392,57,125,33,0.20091259700603048
1393,57,1,41,0.46367466618864417
1394,57,108,45,0.41077566801286863
1395,57,79,39,0.26740799970020734
1396,57,124,31,0.1494965549973083
1397,57,61,39,0.2511664440373095
1398,57,5,35,0.19469553346498522
1399,57,110,33,0.17584771351399936
1400,57,65,39,0.2089339189122728
1401,57,63,35,0.17409816088648183
1402,57,47,45,0.4145573943084962
1403,57,17,41,0.317619641255353
1404,57,48,41,0.25883777180846845
1405,58,21,33,0.3039204090121391
1406,58,49,31,0.2751561292278846
1407,58,135,35,0.29530306124359046
1408,58,77,35,0.3577680201307834
1409,58,31,33,0.3635637055532473
1410,58,92,35,0.2596745334284721
1411,58,78,37,0.34458263071683704
1412,58,109,35,0.34752592803079335
1413,58,134,37,0.4268496416319924
1414,58,3,37,0.4249605613415775
1415,58,20,35,0.3707460678910386
1416,58,64,35,0.22647125257288914
1417,58,107,37,0.3958002710930599
1418,58,121,35,0.2617513566713991
1419,58,79,35,0.2743978871783033
1420,58,61,35,0.4047214075259488
1421,58,137,35,0.2694934649198346
1422,58,110,35,0.3895661632724802
1423,58,35,33,0.25775603257763335
1424,58,63,35,0.3187418620496812
1425,58,62,33,0.30347901209781064
1426,58,65,35,0.2929258722378467
1427,58,17,33,0.24540692724615495
1428,58,93,37,0.34356677008044856
1429,58,80,35,0.32397639125612604
1430,58,136,37,0.3520680270237627
1431,58,4,37,0.3564397971011277
1432,58,19,33,0.21840742596444962
1433,58,95,35,0.24749732570454114
1434,58,138,37,0.2876703914036063
1435,58,91,37,0.4217599313593689
1436,58,48,31,0.2845142210744292
1437,58,94,37,0.3223092220879683
1438,58,108,35,0.31587179567500534
1439,58,46,31,0.30024971996280786
1440,58,47,31,0.26281361877524195
1441,58,32,31,0.28646335557487435
1442,58,18,33,0.23206242917661826
1443,58,34,33,0.26771850232698857
1444,58,33,33,0.2667971010408448
1445,58,76,37,0.42176304719385216
1446,59,2,37,0.30097422739729385
1447,59,15,39,0.5398478265501568
1448,59,54,37,0.2862557898392244
1449,59,99,35,0.16895514075101195
1450,59,101,39,0.4061032030620474
1451,59,69,39,0.4121144731536366
1452,59,84,35,0.1884984269616577
1453,59,29,37,0.29744292621051754
1454,59,98,37,0.3193898979490432
1455,59,57,37,0.16908410281060257
1456,59,129,37,0.47323957491729846
1457,59,102,39,0.32025385853996774
1458,59,58,39,0.35872503093881164
1459,59,86,35,0.09321388381592764
1460,59,100,37,0.22565157206886013
1461,59,56,37,0.24287795628396847
1462,59,128,37,0.43657614040064574
1463,59,131,37,0.3668767237770497
1464,59,130,35,0.3193730631547429
1465,59,116,35,0.21053823710600078
1466,59,42,39,0.37957354752158146
1467,59,117,39,0.45991502976098114
1468,59,113,39,0.4432491677147251
1469,59,83,33,0.11636367957659594
1470,59,115,37,0.25275204529805423
1471,59,87,37,0.25124582099141707
1472,59,1,37,0.18750319252538805
1473,59,71,37,0.31397101078985706
1474,59,85,35,0.07234606422325396
1475,59,40,39,0.49424591513298105
1476,59,41,39,0.4614949021793588
1477,59,16,37,0.2841078428791981
1478,59,3,35,0.1674556223527625
1479,59,114,39,0.417260202606091
1480,59,70,37,0.3051978389887603
1481,59,55,37,0.25722339435226693
1482,60,91,39,0.4102640383760579
1483,60,33,35,0.17236385814058788
1484,60,18,41,0.4011778687199806
1485,60,17,39,0.362067291748738
1486,60,108,35,0.2985430189344627
1487,60,106,39,0.3955952549450656
1488,60,107,41,0.5167655867245332
1489,60,93,43,0.5891700102170305
1490,60,48,37,0.3201677643396658
1491,60,15,33,0.1413329792448115
1492,60,94,41,0.4478666436958782
1493,60,105,41,0.5318916128753195
1494,60,61,39,0.3345012539289752
1495,60,49,39,0.3861286747049961
1496,60,16,39,0.37130604387884103
1497,60,34,35,0.23588851360056226
1498,60,64,41,0.4730148561340342
1499,60,90,41,0.48742484826541566
1500,60,47,35,0.28693765635666074
1501,60,63,39,0.3824675560169636
1502,60,3,39,0.37579074571405646
1503,60,14,35,0.21540677810684486
1504,60,75,43,0.5240299864132627
1505,60,79,39,0.4107392340842643
1506,60,60,39,0.42488651224137924
1507,60,76,43,0.5385853523279507
1508,60,45,33,0.1997881254204088
1509,60,2,37,0.24834673483957
1510,60,121,41,0.4771244238267868
1511,60,109,37,0.46869325372617987
1512,60,30,31,0.1283127060468859
1513,60,78,39,0.41785287363823403
1514,60,32,35,0.2718186431454776
1515,60,62,39,0.40236523812990793
1516,60,46,33,0.24719099927074728
1517,61,156,37,0.2676912209615334
1518,61,3,41,0.43709951172217293
1519,61,123,35,0.3291443436611198
1520,61,31,33,0.2510722532314847
1521,61,63,35,0.26859639428935
1522,61,157,37,0.3474160479563412
1523,61,57,33,0.309449248433783
1524,61,64,37,0.2905336017589818
1525,61,4,35,0.2498221129745901
1526,61,97,39,0.5534742762399355
1527,61,82,43,0.5831440344514811
1528,61,38,41,0.5245521254386368
1529,61,122,33,0.24220272396239248
1530,61,65,37,0.32802195097613085
1531,61,109,43,0.5543065966776982
1532,61,18,43,0.6683398802808482
1533,61,142,33,0.38317698466672034
1534,61,121,35,0.39274368872486776
1535,61,2,41,0.38222038730663854
1536,61,155,39,0.404281507562443
1537,61,39,35,0.3543759168823788
1538,61,125,35,0.3439843636684321
1539,61,16,43,0.6077112893883491
1540,61,40,37,0.45131515811805845
1541,61,110,41,0.4934769126821267
1542,61,143,37,0.45136367959510315
1543,61,17,39,0.5116342693042054
1544,61,96,43,0.5801842160741413
1545,61,1,37,0.28070986470954856
1546,61,144,37,0.4751481481208175
1547,61,124,37,0.39033757649305595
1548,62,19,25,0.04164691292270764
1549,62,120,29,0.13162413982885232
1550,62,121,27,0.12452623614164739
1551,62,105,27,0.021757536913871788
1552,62,79,29,0.07831265772947281
1553,62,32,27,0.10892384569332883
1554,62,3,27,0.06119058207812429
1555,62,17,27,0.10021907960694021
1556,62,90,29,0.06955233976314078
1557,62,33,31,0.057837768140730814
1558,62,139,33,0.08955321770752604
1559,62,94,29,0.1018791807741496
1560,62,46,27,0.09413059555013006
1561,62,34,33,0.09000831185377635
1562,62,18,27,0.04224419078125996
1563,62,93,27,0.07924898918964793
1564,62,135,29,0.13745352235792058
1565,62,1,27,0.03370591080442958
1566,62,47,25,0.07367372814192313
1567,62,123,27,0.13069653238823636
1568,62,61,27,0.11576834164246451
1569,62,2,27,0.08644672439827773
1570,62,138,31,0.06876720849267405
1571,62,76,29,0.05940934370003043
1572,62,92,29,0.16419946170817865
1573,62,4,29,0.04895334551522666
1574,62,77,27,0.11569218005628697
1575,62,63,31,0.06419610427731268
1576,62,48,27,0.0732256911091697
1577,62,137,31,0.08436796082927932
1578,62,64,27,0.07887853272213671
1579,62,124,27,0.12729780779108224
1580,62,5,27,0.10433683632790174
1581,62,122,29,0.08345160089421025
1582,62,108,23,0.07470610267865754
1583,62,75,25,0.11600663586873398
1584,62,62,27,0.08612893340952418
1585,62,78,27,0.13853328457192227
1586,62,45,27,0.06314386803383731
1587,62,31,29,0.06489016249620701
1588,62,60,27,0.0852300658575476
1589,62,16,27,0.1258585032340961
1590,62,30,29,0.03165319400839412
1591,62,106,25,0.07556054892752938
1592,62,136,33,0.0834474824232243
1593,62,109,25,0.08745409446920914
1594,63,18,31,0.11369204818377363
1595,63,82,31,0.21873622427633915
1596,63,68,31,0.26668218196390364
1597,63,97,29,0.11759734980361758
1598,63,21,29,0.11141184953642926
1599,63,11,31,0.1383228514198252
1600,63,83,31,0.2057685010428065
1601,63,125,27,0.09025053919706734
1602,63,96,29,0.11030818669646794
1603,63,10,29,0.10346102541730605
1604,63,33,29,0.11016237667329805
1605,63,124,29,0.17043267509294707
1606,64,44,29,0.2294180979634981
1607,64,1,29,0.21028466077494695
1608,64,67,33,0.36665007569672753
1609,65,17,29,0.22008017372560765
