,Sheep,Image,Lacunarity
929,41,203,0.08613330402974957
930,41,21,0.11790105375067204
931,42,129,0.10284190765620173
932,42,131,0.09970781369821494
933,42,99,0.10715521508433974
934,42,44,0.14511914975621912
935,42,58,0.12583439055049866
936,42,85,0.11548337261675247
937,42,100,0.1259730384801644
938,42,115,0.10019195650798536
939,42,42,0.15974982416110844
940,42,43,0.13539932816594497
941,42,132,0.11248695711767555
942,42,2,0.10216469032595323
943,42,59,0.11458911244556153
944,42,1,0.10987317218897061
945,42,17,0.1370681773401041
946,42,60,0.11454254373811673
947,42,88,0.10600654298597229
948,42,86,0.10305580884313235
949,42,87,0.10306399094308119
950,42,101,0.12662963061069743
951,42,113,0.10168542445177765
952,42,116,0.14825814830281453
953,42,117,0.15067459462901475
954,42,5,0.11519036468665449
955,42,16,0.12667690255097006
956,42,130,0.11586882148907951
957,42,73,0.1006898966723869
958,42,102,0.12845974223706352
959,42,45,0.11062900676887923
960,42,46,0.15735332754620354
961,42,128,0.12283103790966449
962,42,74,0.0893983352318756
963,42,4,0.09016106590875315
964,42,114,0.10448246051190017
965,43,129,0.10990409119254223
966,43,76,0.10730814428716923
967,43,75,0.10828415397338131
968,43,128,0.10891300205234317
969,43,131,0.10110801434607214
970,43,103,0.09242041959149032
971,43,87,0.10390572852420189
972,43,47,0.11422669940330056
973,43,59,0.12085760722750473
974,43,32,0.14428795082063506
975,43,61,0.10328453373244736
976,43,45,0.11075023518539151
977,43,31,0.1260649277225438
978,43,58,0.1150114480945739
979,43,100,0.11279322718941498
980,43,104,0.1231722092894808
981,43,16,0.10029395333338524
982,43,117,0.08044994470218457
983,43,101,0.10358940212455273
984,43,17,0.09134708401756061
985,43,73,0.09996203132430748
986,43,30,0.10785324931719761
987,43,15,0.10499970153344453
988,43,46,0.1041576358108068
989,43,102,0.09731011232051047
990,43,29,0.09587107941603258
991,43,132,0.1013444616676865
992,43,74,0.12901871671047146
993,43,89,0.11263026155648134
994,43,72,0.11520656366780775
995,43,88,0.0992057242198393
996,43,115,0.10776336283073024
997,43,60,0.11380795059452052
998,43,116,0.12037207491170146
999,43,28,0.12099381895228467
1000,43,130,0.11161090803817637
1001,44,30,0.12110499621086748
1002,44,117,0.10507967597131374
1003,44,32,0.12285489801583206
1004,44,59,0.11189045876079838
1005,44,15,0.1196458782883484
1006,44,76,0.12056917402937406
1007,44,132,0.12927273720491733
1008,44,17,0.12778769665250528
1009,44,3,0.11067503605515486
1010,44,90,0.11151449188370315
1011,44,134,0.11811176705449478
1012,44,60,0.13089433990753027
1013,44,102,0.12206696053465561
1014,44,1,0.11783848792328204
1015,44,47,0.11915546544036468
1016,44,133,0.1072706296775387
1017,44,4,0.11982787760000818
1018,44,44,0.13117438393858605
1019,44,16,0.1352102837430492
1020,44,119,0.13637834824456585
1021,44,91,0.12128396660464714
1022,44,19,0.1116446473138871
1023,44,45,0.10842943726835046
1024,44,33,0.14089494541506678
1025,44,46,0.14291706938037854
1026,44,62,0.10741559612224258
1027,44,58,0.10973827307202084
1028,44,131,0.12695418229938568
1029,44,104,0.1007164719142354
1030,44,31,0.10775318665501306
1031,44,18,0.12591596807885133
1032,44,116,0.12072502423022759
1033,44,118,0.10559311028693857
1034,44,103,0.15611560666393162
1035,44,88,0.11406721224071714
1036,44,89,0.1016784787317191
1037,44,105,0.14592327403996289
1038,44,74,0.1272133263042985
1039,44,73,0.11376120627533931
1040,45,77,0.11812373635750076
1041,45,105,0.12472881741277644
1042,45,129,0.10608547471898544
1043,45,74,0.11582479391233853
1044,45,88,0.1172092328511688
1045,45,48,0.10694428806360394
1046,45,59,0.1172834041680786
1047,45,118,0.14099651655313913
1048,45,30,0.13962123990845285
1049,45,102,0.12749396948095362
1050,45,45,0.16021678901433295
1051,45,89,0.11656198711664957
1052,45,47,0.12616997318578102
1053,45,46,0.11057043718496792
1054,45,5,0.13496086539726074
1055,45,44,0.1226108604277511
1056,45,3,0.11424937970220135
1057,45,62,0.10744216622739772
1058,45,75,0.11311412139810154
1059,45,130,0.10543850168014753
1060,45,116,0.11534999270232053
1061,45,103,0.1241439453958456
1062,45,63,0.14549944413841032
1063,45,2,0.11850117679650594
1064,45,101,0.11777816789996381
1065,45,60,0.13648260727380643
1066,45,4,0.1235222457162862
1067,45,31,0.10255862050202756
1068,45,76,0.11232966025806795
1069,45,132,0.11982597659651786
1070,45,117,0.1100947821448388
1071,45,18,0.10483645384536544
1072,45,32,0.11968529313005462
1073,45,61,0.11257990931190966
1074,45,33,0.11493694872468121
1075,45,90,0.12774131165372468
1076,45,16,0.11255386753485214
1077,45,104,0.12696616808860098
1078,46,27,0.16629743203905006
1079,46,3,0.1443355947070063
1080,46,43,0.15191665842605528
1081,46,100,0.11117873430018413
1082,46,42,0.15068113948194836
1083,46,16,0.14421297687640502
1084,46,98,0.14479492997898794
1085,46,85,0.14200459968754964
1086,46,70,0.16335989571552284
1087,46,99,0.136973609577423
1088,46,125,0.170321895202073
1089,46,30,0.116988156400864
1090,46,123,0.1460010826603537
1091,46,126,0.16123891514444352
1092,46,69,0.14381302873042603
1093,46,83,0.14059658017366647
1094,46,71,0.1404816631960348
1095,46,97,0.15143133001854583
1096,46,4,0.17052353083540772
1097,46,58,0.1485039139757333
1098,46,29,0.11757490514298463
1099,47,43,0.08479907994880209
1100,47,16,0.10118270116061862
1101,47,84,0.09941529632668296
1102,47,31,0.10126493823460649
1103,47,69,0.10047171689781875
1104,47,86,0.1029268896954578
1105,47,54,0.11033980635219828
1106,47,73,0.09721096395669367
1107,47,18,0.10016827593382789
1108,47,32,0.08749945152280006
1109,47,3,0.09965434310638469
1110,47,15,0.0960986124030716
1111,47,2,0.10737350419725233
1112,47,55,0.09922274818728152
1113,47,122,0.10277993587033118
1114,47,17,0.096291737777169
1115,47,120,0.10999323408158526
1116,47,70,0.09902505352719898
1117,47,19,0.09826653674037866
1118,47,58,0.09366683490320643
1119,47,4,0.09124638350779177
1120,47,30,0.11291231470283478
1121,47,57,0.08084502451252895
1122,47,56,0.11037868566448113
1123,47,1,0.10721017249251205
1124,47,71,0.08237884090763406
1125,47,107,0.09852818437184498
1126,47,72,0.08885766338811306
1127,48,40,0.17222794236362604
1128,48,38,0.1703447940407778
1129,48,52,0.1511393365049932
1130,48,14,0.16091198660779008
1131,48,39,0.17076533213321624
1132,48,26,0.17323991702130478
1133,48,109,0.15686057065633083
1134,48,23,0.15433892757388723
1135,48,41,0.12979178114147344
1136,48,98,0.15120534746560862
1137,48,70,0.16161659900494257
1138,48,24,0.15683597688049167
1139,48,54,0.16766605362799453
1140,48,55,0.16812477186090052
1141,48,37,0.1577263625900019
1142,48,66,0.1992577597656266
1143,48,97,0.14736815075971774
1144,48,25,0.13369473509159352
1145,48,53,0.14418958449590125
1146,48,68,0.16324905743157925
1147,50,31,0.14944025902765468
1148,50,32,0.12708852174387278
1149,50,28,0.12170522892286889
1150,50,119,0.1554112641653499
1151,50,44,0.14912137041286025
1152,50,3,0.11389253645073953
1153,50,118,0.1325414955697607
1154,51,86,0.07629093392165437
1155,51,31,0.10130269908996531
1156,51,101,0.13254855742559754
1157,51,112,0.10710227720733542
1158,51,97,0.09916802887169233
1159,51,46,0.11473637142488952
1160,51,1,0.11629352118596607
1161,51,2,0.11877369868719229
1162,51,16,0.09356975253759613
1163,51,17,0.09138514735673581
1164,51,59,0.11932729059565118
1165,51,60,0.15821395645696018
1166,51,100,0.10446782690624874
1167,51,85,0.07917172745231084
1168,51,30,0.11290020500746219
1169,51,82,0.09728234293530326
1170,51,47,0.11467906454690348
1171,51,83,0.16499012890930229
1172,51,84,0.09662884149143565
1173,51,62,0.09459690982253956
1174,51,18,0.09033973159107105
1175,51,61,0.08976033388911392
1176,51,33,0.10583544484040254
1177,51,114,0.10332066958768474
1178,51,45,0.18722919323732518
1179,51,113,0.09398476674028565
1180,51,126,0.08285981317010774
1181,51,98,0.10902278135910622
1182,51,3,0.12282609539691448
1183,51,32,0.11304670213445732
1184,52,48,0.08633245139020354
1185,52,31,0.10255744988619571
1186,52,18,0.05794648372656339
1187,52,93,0.09834756670526597
1188,52,20,0.08761532204409878
1189,52,78,0.05563457859592602
1190,52,50,0.08543903537515017
1191,52,46,0.09792757298024965
1192,52,79,0.051262283382818574
1193,52,4,0.06757773484628893
1194,52,35,0.06473385428771154
1195,52,47,0.08412868379700107
1196,52,5,0.06750979432266437
1197,52,16,0.08345868709261163
1198,52,32,0.10175801549357609
1199,52,34,0.056862446655183
1200,52,77,0.0738459019711333
1201,52,3,0.062035994598092344
1202,52,2,0.08083245464054649
1203,52,63,0.15863733841618957
1204,52,1,0.12481672278207105
1205,52,80,0.0784101703928677
1206,52,33,0.07396960724077976
1207,52,76,0.0595220152176302
1208,52,49,0.13560325807330076
1209,52,17,0.06460731872505172
1210,52,19,0.09059128651632213
1211,53,5,0.07071130461918446
1212,53,33,0.07624117829410904
1213,53,108,0.08746545148366677
1214,53,63,0.10698235587996639
1215,53,17,0.10991021076473467
1216,53,106,0.055296518868124866
1217,53,2,0.11185750394872394
1218,53,34,0.06967186184632425
1219,53,107,0.06526029381850931
1220,53,47,0.08134782559479373
1221,53,121,0.09080806746663529
1222,53,32,0.09933476774182827
1223,53,105,0.07547725486815399
1224,53,122,0.11561594835461031
1225,53,91,0.08259150239251252
1226,53,31,0.06691879604440236
1227,53,90,0.05201885273970151
1228,53,49,0.08327109857679622
1229,53,92,0.09201558847663041
1230,53,75,0.10038689974039665
1231,53,45,0.07341418976469796
1232,53,78,0.09786182035401586
1233,53,109,0.10240708510267137
1234,53,4,0.07751507451609377
1235,53,48,0.08857421282705995
1236,53,1,0.06993230095086056
1237,53,30,0.10148655435515018
1238,53,61,0.10917087884284073
1239,53,93,0.08601730592122628
1240,53,79,0.09884585486779167
1241,53,94,0.08043041411385514
1242,53,46,0.056395368401179834
1243,54,93,0.08157152663140023
1244,54,78,0.06630557349705643
1245,54,61,0.06784794648204344
1246,54,50,0.11113757732223012
1247,54,124,0.07652820436988018
1248,54,1,0.06142324454131923
1249,54,95,0.06931625653541806
1250,54,3,0.08259502681613992
1251,54,125,0.06545888565714272
1252,54,64,0.07224953410983473
1253,54,122,0.0788294082412615
1254,54,121,0.08080125286859809
1255,54,109,0.07305306908207619
1256,54,65,0.06950230924192385
1257,54,31,0.08110477988869569
1258,54,62,0.0703949601863028
1259,54,32,0.07040126126190366
1260,54,123,0.09293882915182494
1261,54,49,0.07599031524829612
1262,54,20,0.09349364486788075
1263,54,76,0.07649243469257215
1264,54,2,0.08308481757922387
1265,54,33,0.07911662270240279
1266,54,17,0.07192462473319794
1267,54,5,0.0760335455974892
1268,54,106,0.06702628055854473
1269,54,110,0.08450365476631692
1270,54,46,0.07577618050212809
1271,54,35,0.07062329062448695
1272,54,19,0.09016297002446431
1273,54,77,0.07444359470132093
1274,54,16,0.08388379137152545
1275,54,47,0.09930869570900519
1276,54,137,0.09939830520595105
1277,54,48,0.08659139725594224
1278,54,107,0.07326469750402445
1279,54,63,0.07191600837652168
1280,54,4,0.06791868194219304
1281,54,34,0.09022833814119978
1282,54,92,0.06294878174313953
1283,54,91,0.0809288296801881
1284,54,108,0.07999848915327051
1285,54,94,0.07533239280138361
1286,54,80,0.06410190403221384
1287,54,79,0.06951591912983929
1288,54,18,0.06368926765272936
1289,55,136,0.11462340658095431
1290,55,79,0.06706069638277999
1291,55,33,0.08754854134765984
1292,55,106,0.07077565304980686
1293,55,80,0.07571256203580218
1294,55,107,0.062454871088952466
1295,55,32,0.06439875824774673
1296,55,76,0.060008345952775655
1297,55,133,0.06785156501196267
1298,55,78,0.07049043972340573
1299,55,135,0.07622080663420601
1300,55,137,0.09560413167203528
1301,55,134,0.062247365940605565
1302,55,34,0.06814422814633
1303,55,46,0.06250327175066382
1304,55,94,0.09678879897897374
1305,55,77,0.0613888023911258
1306,55,95,0.0842275555962645
1307,55,3,0.07960330645138805
1308,55,4,0.09871141240866349
1309,55,1,0.07400591840864172
1310,55,20,0.09299721598680219
1311,55,122,0.10128202335469713
1312,55,31,0.092960855013765
1313,55,92,0.07247831511694562
1314,55,62,0.06705186406231275
1315,55,2,0.05605958892112296
1316,55,93,0.06262352394611528
1317,55,91,0.08765407872416013
1318,55,35,0.06942520768674461
1319,55,5,0.09737880066177114
1320,56,77,0.07339818469789293
1321,56,4,0.1309477854675519
1322,56,49,0.08246529100479633
1323,56,116,0.07784155205610803
1324,56,18,0.08194174406177702
1325,56,78,0.062273322873251685
1326,56,148,0.08795404028555295
1327,56,114,0.08624647666678587
1328,56,147,0.0660723398888982
1329,56,1,0.08178770419728364
1330,56,65,0.1179296898994661
1331,56,63,0.11782775218077166
1332,56,3,0.06523645377743507
1333,56,161,0.08866329455251351
1334,56,133,0.06738070551531136
1335,56,94,0.09123780731705555
1336,56,132,0.06968130997018684
1337,56,2,0.0746762731799358
1338,56,115,0.08844579095466308
1339,56,93,0.08132508866016748
1340,56,17,0.08336814353317776
1341,56,96,0.06632387155323055
1342,56,66,0.09098048783583297
1343,56,35,0.09808110359491269
1344,56,64,0.1124757636169128
1345,56,146,0.08296146411595585
1346,56,50,0.08138787910192816
1347,56,34,0.08339590000157886
1348,56,134,0.09125028453668736
1349,56,79,0.06515849424960232
1350,56,117,0.09867931209112034
1351,56,36,0.09887876121026551
1352,56,95,0.06948986563048976
1353,56,19,0.09037049559389945
1354,56,20,0.08139265142730454
1355,56,160,0.07840272716266976
1356,57,50,0.061909118208418615
1357,57,2,0.05319339580186949
1358,57,4,0.10295020975004548
1359,57,121,0.1171211421422605
1360,57,92,0.12735266486942193
1361,57,46,0.05419678131148264
1362,57,139,0.09607521023868239
1363,57,35,0.08456559545873543
1364,57,137,0.10663128575295971
1365,57,138,0.08293721740719434
1366,57,140,0.0779077080604626
1367,57,62,0.0791049686072231
1368,57,93,0.1374222790530763
1369,57,80,0.04827351696884108
1370,57,123,0.08969506754628732
1371,57,109,0.07506958958892983
1372,57,94,0.10505704046363204
1373,57,49,0.06067695886714466
1374,57,33,0.05650636648334258
1375,57,34,0.0706352969133934
1376,57,18,0.06808811443482318
1377,57,19,0.07224051417895752
1378,57,20,0.1283620020956797
1379,57,107,0.05634807762050447
1380,57,76,0.10413352459931584
1381,57,64,0.05426446717469981
1382,57,78,0.05959981693134996
1383,57,31,0.0916742961427884
1384,57,16,0.06513715881673106
1385,57,122,0.11239948592195279
1386,57,106,0.09756968744957671
1387,57,136,0.07283292908364226
1388,57,77,0.08338119005170366
1389,57,91,0.11045257219248353
1390,57,3,0.07413514748207901
1391,57,95,0.08021723228483608
1392,57,125,0.08321838547617122
1393,57,1,0.06700515867465086
1394,57,108,0.046517868005813624
1395,57,79,0.07712218975941838
1396,57,124,0.09994054834673247
1397,57,61,0.08182953379902831
1398,57,5,0.08153459120185794
1399,57,110,0.09224181614955086
1400,57,65,0.0797297037202467
1401,57,63,0.08230309967739681
1402,57,47,0.05501030205711194
1403,57,17,0.06343506256634075
1404,57,48,0.06528383228036672
1405,58,21,0.08261150054431633
1406,58,49,0.10134482238399427
1407,58,135,0.0699134922969687
1408,58,77,0.09421782374895096
1409,58,31,0.07544374455492484
1410,58,92,0.07872912130709712
1411,58,78,0.08094735389158146
1412,58,109,0.07371493101798376
1413,58,134,0.07621841667201901
1414,58,3,0.07829374708965442
1415,58,20,0.06386548839576399
1416,58,64,0.08944081875629876
1417,58,107,0.080060009746366
1418,58,121,0.08438225014479465
1419,58,79,0.07258864711886492
1420,58,61,0.06662465221324385
1421,58,137,0.07573078863827801
1422,58,110,0.07464502669409781
1423,58,35,0.07582847388705272
1424,58,63,0.08067430415006858
1425,58,62,0.08850364908039074
1426,58,65,0.08045595537727844
1427,58,17,0.09895843663621942
1428,58,93,0.0723156897713006
1429,58,80,0.07559939673788092
1430,58,136,0.07623670605432682
1431,58,4,0.07270087479000398
1432,58,19,0.08248224698816964
1433,58,95,0.0988081759107589
1434,58,138,0.09559238635759566
1435,58,91,0.07983237253342412
1436,58,48,0.09182477131056195
1437,58,94,0.07995976650381656
1438,58,108,0.07778612832689591
1439,58,46,0.08669732135844953
1440,58,47,0.0969307323490121
1441,58,32,0.09486330117651186
1442,58,18,0.08387430020593185
1443,58,34,0.07436294208608715
1444,58,33,0.09545401832528595
1445,58,76,0.07253504636972394
1446,59,2,0.06712761178608839
1447,59,15,0.05958287664931741
1448,59,54,0.08135508024381276
1449,59,99,0.10358322313578912
1450,59,101,0.0635585405203516
1451,59,69,0.10152428363478909
1452,59,84,0.1149512620992105
1453,59,29,0.09422707167684631
1454,59,98,0.056306077342728064
1455,59,57,0.0671211518888223
1456,59,129,0.055684709041566784
1457,59,102,0.09573571190329648
1458,59,58,0.07936552026824924
1459,59,86,0.08350831696333953
1460,59,100,0.07314740914921385
1461,59,56,0.06041716173083518
1462,59,128,0.05204536809171828
1463,59,131,0.08156007413398389
1464,59,130,0.06011304489738862
1465,59,116,0.07623662164649336
1466,59,42,0.06076557167429131
1467,59,117,0.07260221804701524
1468,59,113,0.06887528774132119
1469,59,83,0.11709130353854028
1470,59,115,0.062000492789280826
1471,59,87,0.10087884602826455
1472,59,1,0.10415333533188464
1473,59,71,0.09491486348179527
1474,59,85,0.08513421910807778
1475,59,40,0.057431834979254436
1476,59,41,0.10563281086021327
1477,59,16,0.09568377807790603
1478,59,3,0.12428265353647755
1479,59,114,0.04969657528544364
1480,59,70,0.0885745548553353
1481,59,55,0.07213503905955165
1482,60,91,0.08844126318171748
1483,60,33,0.14400625517724622
1484,60,18,0.09871974342206767
1485,60,17,0.10199031360415851
1486,60,108,0.09401619980777007
1487,60,106,0.07331014255115399
1488,60,107,0.05431492270982434
1489,60,93,0.06992292877305405
1490,60,48,0.12829286269310725
1491,60,15,0.13999596462245356
1492,60,94,0.08484169149141475
1493,60,105,0.07977825801605538
1494,60,61,0.10369805623938375
1495,60,49,0.13691840937888
1496,60,16,0.07010487755137207
1497,60,34,0.12708027312272913
1498,60,64,0.059186874787208466
1499,60,90,0.07595134308859357
1500,60,47,0.1087953553474839
1501,60,63,0.09699067811108154
1502,60,3,0.07948174530455344
1503,60,14,0.12825132112565796
1504,60,75,0.07794790954846413
1505,60,79,0.11885997148721177
1506,60,60,0.06828249347025274
1507,60,76,0.07239634289048436
1508,60,45,0.13248298860151783
1509,60,2,0.1288689567771603
1510,60,121,0.07922641542593366
1511,60,109,0.11911669193843849
1512,60,30,0.1367724560276912
1513,60,78,0.08615556134857681
1514,60,32,0.07947998199829047
1515,60,62,0.07106381617225956
1516,60,46,0.11704767540480976
1517,61,156,0.07910350310984986
1518,61,3,0.0532983809223547
1519,61,123,0.07986169575376156
1520,61,31,0.10487595539576686
1521,61,63,0.07850576364801143
1522,61,157,0.08058604214072725
1523,61,57,0.1490503773188331
1524,61,64,0.06993524421685345
1525,61,4,0.09160861224806259
1526,61,97,0.07712961404597592
1527,61,82,0.05517914763502102
1528,61,38,0.05623150299915478
1529,61,122,0.08717100225788116
1530,61,65,0.07228422672735414
1531,61,109,0.05807451116901389
1532,61,18,0.04770998613421194
1533,61,142,0.0823125968103605
1534,61,121,0.06715427213187204
1535,61,2,0.0515217624186552
1536,61,155,0.06598887578329311
1537,61,39,0.08097718996761999
1538,61,125,0.07877214779358702
1539,61,16,0.07812858963396575
1540,61,40,0.07425875833547835
1541,61,110,0.06498679359921271
1542,61,143,0.06541520097394542
1543,61,17,0.07005887182794467
1544,61,96,0.06143628704881178
1545,61,1,0.07774785393161694
1546,61,144,0.06161616812119453
1547,61,124,0.07418095540330481
1548,62,19,0.09799212664362197
1549,62,120,0.07986812677587928
1550,62,121,0.09607775024987017
1551,62,105,0.10864218509170952
1552,62,79,0.11357551964950459
1553,62,32,0.08869226045255005
1554,62,3,0.10502005679430076
1555,62,17,0.10097587452972778
1556,62,90,0.08828410066600008
1557,62,33,0.10790142003972687
1558,62,139,0.08542882139137223
1559,62,94,0.09236093116097896
1560,62,46,0.09815437482515216
1561,62,34,0.06551841304969659
1562,62,18,0.09916949389015027
1563,62,93,0.09708087114446656
1564,62,135,0.10757521202164375
1565,62,1,0.09132870120928462
1566,62,47,0.10507140588060299
1567,62,123,0.08978110988746414
1568,62,61,0.10199532103672954
1569,62,2,0.1013069537145943
1570,62,138,0.10801691215754232
1571,62,76,0.10626226113606066
1572,62,92,0.07765585380381027
1573,62,4,0.09619291712313098
1574,62,77,0.09030360781575295
1575,62,63,0.09693146656860598
1576,62,48,0.0935784575848439
1577,62,137,0.09292220368995752
1578,62,64,0.10161277867931608
1579,62,124,0.09249736600433676
1580,62,5,0.10227250795940893
1581,62,122,0.08425669266313604
1582,62,108,0.0973724164564322
1583,62,75,0.10000188645192641
1584,62,62,0.0883113956326252
1585,62,78,0.08790182618796934
1586,62,45,0.10951835988522125
1587,62,31,0.0938968036308996
1588,62,60,0.09716313125032679
1589,62,16,0.10371873619870746
1590,62,30,0.1040990446569282
1591,62,106,0.09461664735395696
1592,62,136,0.09998251682432852
1593,62,109,0.109990136165008
1594,63,18,0.16857123761097215
1595,63,82,0.145837968628386
1596,63,68,0.1508231669146585
1597,63,97,0.14699451001480526
1598,63,21,0.12867553933190598
1599,63,11,0.2338370856798243
1600,63,83,0.1867215053826529
1601,63,125,0.16440384771859115
1602,63,96,0.14043538012285842
1603,63,10,0.17543525075115837
1604,63,33,0.1625138062385643
1605,63,124,0.15205967395705733
1606,64,44,0.2201248604551509
1607,64,1,0.1796768044196089
1608,64,67,0.12404171656016492
1609,65,17,0.0921027394263233
1610,65,16,0.14549270933265196
1611,65,101,0.132136018827817
1612,65,58,0.13768803181432493
1613,65,32,0.10331568590221735
1614,65,127,0.1183337968533975
1615,65,15,0.12092415668693197
1616,65,131,0.09748227542917433
1617,65,88,0.12810330951793358
1618,65,102,0.10803841050123712
1619,65,86,0.09256135195867926
1620,65,60,0.12735808811276048
1621,65,31,0.124420354536138
1622,65,19,0.1605782123037171
1623,65,2,0.12171923745474915
1624,65,130,0.15014919028547644
1625,65,114,0.12557922980967404
1626,65,128,0.10657785740430585
1627,65,74,0.16049651597302872
1628,65,1,0.11056964429161195
1629,65,62,0.12150288939547531
1630,65,100,0.0928145376515568
1631,66,87,0.09632101989813012
1632,66,27,0.11645536204333425
1633,66,132,0.06755114716273661
1634,66,86,0.09602176309116404
1635,66,119,0.11670093089712272
1636,66,89,0.1718467276391675
1637,66,74,0.13240389441993494
1638,66,59,0.16561926657755074
1639,66,116,0.11447269973597639
1640,66,118,0.09628110735603261
1641,66,130,0.10193043188349334
1642,66,133,0.10936238103599714
1643,66,117,0.06713779520050372
1644,66,28,0.08866099010562205
1645,66,30,0.07781890100681148
1646,66,134,0.10572275740585296
1647,67,139,0.09910987264756574
1648,67,92,0.10496641132918894
1649,67,168,0.08906238413539644
1650,67,75,0.11937062521363452
1651,67,127,0.057620500459030326
1652,67,22,0.1360454350487743
1653,67,93,0.08993846338568051
1654,67,42,0.07593554316001744
1655,67,126,0.0525711985703673
1656,67,58,0.09238796444690886
1657,67,167,0.14240669879371826
1658,67,111,0.046364624082595014
1659,67,21,0.13725488370460473
1660,67,41,0.07447644013865792
1661,67,154,0.10017071901463517
1662,67,153,0.05200495355619738
1663,67,94,0.07659899868150391
1664,67,152,0.06318191112650623
1665,67,2,0.12625260026170873
1666,67,95,0.07866755715230192
1667,67,110,0.10267315731767215
1668,67,76,0.05776845708179727
1669,67,56,0.12265319637383736
1670,67,40,0.0621731335680489
1671,67,57,0.09933880296275271
1672,67,77,0.08096433289121764
1673,67,39,0.055208978391446124
1674,67,124,0.12029845405673738
1675,67,23,0.11665113593384444
1676,67,166,0.0656245460080609
1677,67,1,0.08785019742013216
1678,67,59,0.08608996546586134
1679,67,3,0.15117096807730496
1680,67,125,0.07572411313892577
1681,67,140,0.07718762260587073
1682,67,112,0.1365967108564404
1683,68,120,0.10206877475130466
1684,68,34,0.11031119012832806
1685,68,33,0.08967449440667544
1686,68,19,0.1018110496871687
1687,68,48,0.11532607535852621
1688,68,35,0.11112074441628769
1689,68,137,0.08807158152875587
1690,68,134,0.11478211900146609
1691,68,105,0.11048628917578564
1692,68,91,0.07478734503407437
1693,68,90,0.0778925948316857
1694,68,121,0.09682297150649638
1695,68,47,0.09614059853647505
1696,68,31,0.08664407116134082
1697,68,104,0.10769007631174927
1698,68,89,0.10263025290933352
1699,68,32,0.12826149836225054
1700,68,75,0.08572733934338106
1701,68,92,0.07931147212832429
1702,68,50,0.07454810163568969
1703,68,119,0.09973385109212092
1704,68,64,0.12903756996368826
1705,68,17,0.1212810828931292
1706,68,46,0.09253726645934171
1707,68,118,0.09621577865628751
1708,68,3,0.11103180355502863
1709,68,5,0.08455250309552302
1710,68,135,0.09283528769674748
1711,68,122,0.11741104729052365
1712,68,4,0.09201101044091808
1713,68,136,0.09346475952240764
1714,68,77,0.11344723008912498
1715,68,62,0.08849543139184238
1716,68,106,0.11507421529133335
1717,68,63,0.08034986504251336
1718,68,1,0.1067928752160302
1719,68,88,0.12663682453476693
1720,68,18,0.10865009585513326
1721,68,2,0.09698087900017752
1722,68,49,0.08000149399824837
1723,68,103,0.141414162171306
1724,69,47,0.11732353422216293
1725,69,92,0.11897308249628952
1726,69,3,0.08138501232426884
1727,69,131,0.148352408593239
1728,69,19,0.11302033230626882
1729,69,2,0.08703979304469166
1730,69,90,0.08063465942370428
1731,69,74,0.0828038830920222
1732,69,76,0.08658149779054689
1733,69,91,0.10085587251240426
1734,69,75,0.08019768068353761
1735,69,105,0.07120131831334994
1736,69,4,0.10938983288543651
1737,69,120,0.07792449077898517
1738,69,93,0.08400166782433874
1739,69,77,0.10837999360847655
1740,69,89,0.12152085166234255
1741,69,104,0.10832819879125695
1742,69,119,0.12107972390903259
1743,69,78,0.11746289895264195
1744,69,60,0.08435111139881124
1745,69,45,0.09053796596303021
1746,69,18,0.07468659612388429
1747,69,61,0.11618481487223373
1748,69,44,0.08866707058737774
1749,69,32,0.10433464378429488
1750,69,20,0.12364972640066543
1751,69,46,0.05852356576911814
1752,69,59,0.10369685778800448
1753,69,63,0.10711742335078923
1754,69,48,0.1244276668353169
1755,70,134,0.12205195190494514
1756,70,92,0.07061401769470255
1757,70,47,0.124775028411721
1758,70,63,0.07966555472006476
1759,70,2,0.05970701583332977
1760,70,122,0.07277353696041135
1761,70,46,0.08687356537468054
1762,70,19,0.053570917554264054
1763,70,108,0.08443546272043549
1764,70,77,0.06666574275436561
1765,70,49,0.09697481511758958
1766,70,33,0.08487627114953794
1767,70,62,0.08419440568838235
1768,70,3,0.0901766090356739
1769,70,4,0.08646884575091365
1770,70,120,0.07085324547282383
1771,70,138,0.05970967087385728
1772,70,94,0.09414233731371752
1773,70,64,0.08199433446484405
1774,70,78,0.09946102294547436
1775,70,50,0.09890914532152308
1776,70,35,0.10435753551501162
1777,70,5,0.08734744346159035
1778,70,20,0.06860307379882014
1779,70,137,0.11539550605874438
1780,70,106,0.0495504314382802
1781,70,18,0.07959853389498027
1782,70,135,0.08019078259261209
1783,70,76,0.0673599428742363
1784,70,136,0.0749755316948697
1785,70,119,0.06361685808560655
1786,70,107,0.11770145395351517
1787,70,93,0.08363965405507964
1788,70,121,0.08811328479046542
1789,70,1,0.07724884907970493
1790,70,95,0.07266990066122091
1791,70,17,0.09120441240495109
1792,70,79,0.0837992643174542
1793,70,80,0.07284810622639047
1794,70,48,0.08381566782581872
1795,70,31,0.06486688780912182
1796,70,32,0.06718745568435787
1797,71,92,0.09031511483591484
1798,71,5,0.08919728189887954
1799,71,136,0.06573064352196126
1800,71,77,0.0676962074655081
1801,71,125,0.06887314678823242
1802,71,47,0.08872955887349325
1803,71,50,0.06657341081939176
1804,71,3,0.08359205579378708
1805,71,76,0.06556911605087722
1806,71,33,0.07369298674780109
1807,71,110,0.08392790559384095
