,Sheep,Image,Lacunarity,Entropy,FociCount,FociSize,Scale,Directionality,TissueToSinusoid,Lobular_collapse,Interface_hepatitis,Confluent_necrosis,Ln_ap_ri,Portal_inflammation,BD_hyperplasia,Fibrosis,TawfikTotal,Mean_hep_size,Min_hep_size,Max_hep_size,ID,Sex,AgeAtDeath,Weight,Foreleg,Hindleg,BirthYear,E,CES,RES
920,38.0,71.0,0.1865330159123376,0.5971305926910623,15.0,2031.0,23.0,0.11438086256090033,0.500380883532056,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
921,38.0,87.0,0.19233299460321254,0.592004114045227,18.0,1736.0555555555554,25.0,0.09214555930545272,0.4844285143520946,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
922,38.0,45.0,0.1661345794446961,0.6078279348438278,24.0,1747.541666666667,23.0,0.03655516904613759,0.4889508198397121,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
923,38.0,99.0,0.1421000010173646,0.6169308867688761,17.0,2430.4705882352937,23.0,0.032906246383426915,0.4738114566053718,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
924,38.0,130.0,0.1396187597965475,0.6189483455236766,17.0,1412.3529411764707,25.0,0.2080236208739899,0.4618175573872197,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
925,38.0,14.0,0.13277541971043058,0.6164560742604437,14.0,1763.0,31.0,0.2840069346010353,0.4279961936618703,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
926,38.0,58.0,0.15799096346809233,0.6108973182722535,13.0,2342.923076923077,25.0,0.1788270609670982,0.4859167876824546,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
927,38.0,59.0,0.1455244442088546,0.6147149481941745,23.0,1491.695652173913,27.0,0.19328539884252616,0.4672407064951186,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
928,38.0,86.0,0.18280943488927026,0.5961432580629056,20.0,1735.55,25.0,0.13225379424977032,0.482528441803694,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
929,38.0,102.0,0.15602300653599588,0.6110377243368035,21.0,2294.428571428572,23.0,0.07140767742408649,0.4520118584768171,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
930,38.0,100.0,0.17217021102730928,0.6006589195610395,27.0,2102.259259259259,23.0,0.06642150848776561,0.4597740393210799,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
931,38.0,101.0,0.12295608869710273,0.6260190562493089,16.0,2718.0,25.0,0.10589369256832676,0.4580110659572641,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
932,38.0,117.0,0.1536309523648216,0.6133605647229394,20.0,2870.0,23.0,0.13140548485422884,0.4740014137536632,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
933,38.0,115.0,0.15708117855015144,0.6093758671978194,20.0,3140.45,23.0,0.17069027656993552,0.4606453663717912,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
934,38.0,31.0,0.17114872503632866,0.6020885821479711,22.0,3026.1363636363635,25.0,0.07175626421321303,0.498322149859861,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
935,38.0,88.0,0.14552794651394926,0.6041367138386893,21.0,1668.2380952380954,29.0,0.11347151812736755,0.4055203612679986,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
936,38.0,15.0,0.0724750494696723,0.6493460129993887,17.0,2028.235294117647,53.0,0.5833615817990552,0.4433538010739202,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
937,38.0,28.0,0.1836455714854365,0.5944599295048335,21.0,2088.7619047619046,27.0,0.1252030091348691,0.4386138780607559,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
938,38.0,2.0,0.17783783756241356,0.5988537391609903,18.0,1262.9444444444443,27.0,0.15737933493173886,0.4758173469565066,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
939,38.0,103.0,0.15289768087423772,0.6120592265280376,18.0,2784.777777777778,23.0,0.10158160455144548,0.4643092258861156,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
940,38.0,116.0,0.17235109434097184,0.5954720129180764,16.0,2830.875,23.0,0.15443942387743584,0.4228639274895955,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
941,38.0,114.0,0.17790205615824564,0.6000607483832985,23.0,2829.4347826086955,21.0,0.15233135450244542,0.4770889587754426,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
942,38.0,29.0,0.16581117411880206,0.6047678038953033,12.0,3100.583333333333,25.0,0.08641921792775799,0.4748980456029777,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
943,38.0,30.0,0.1537642512780845,0.6121948160237694,16.0,2782.375,25.0,0.0605703774527685,0.4856123327478402,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
944,38.0,57.0,0.153657563591612,0.6125045928782149,14.0,1960.357142857143,27.0,0.18945864711986765,0.5132609969038521,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
945,38.0,27.0,0.17649474096695722,0.5989981976130788,17.0,3311.058823529412,25.0,0.11657426606528835,0.4600177002162372,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
946,38.0,70.0,0.12949139319260114,0.6258144972285911,20.0,1434.65,23.0,0.031372699302491674,0.5165855742026713,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
947,38.0,56.0,0.15785095736181373,0.6082242454360176,10.0,3077.1,29.0,0.19756578668278907,0.4417169284645475,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
948,38.0,85.0,0.1771593836075535,0.6000434676038895,21.0,1746.0,25.0,0.12255459743798892,0.4906411275360724,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
949,38.0,118.0,0.17927547219442808,0.5969244904715532,22.0,2497.318181818182,23.0,0.12678300216308402,0.471445865510249,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
950,38.0,42.0,0.15886844745071893,0.6114177637608299,20.0,1957.8,23.0,0.023395211219601943,0.4940654435214714,,,,,,,,,,,,8255.0,1.0,0.0,12.3,112.0,160.0,2011.0,0.7251,0.7251,0.0
951,39.0,92.0,0.058607601995588836,0.6508072779178347,19.0,1423.0,39.0,0.5483598297930198,0.42362254010565337,0.0,1.0,1.0,1.0,3.0,1.0,2.0,9.0,27.21,18.14,34.15,7589.0,1.0,1.0,,,,2010.0,0.746479,1.471579,0.010689500000000018
952,39.0,55.0,0.053064336999803785,0.6621189517877262,17.0,892.2352941176471,39.0,0.4812121527353661,0.4591573276764406,0.0,1.0,1.0,1.0,3.0,1.0,2.0,9.0,27.21,18.14,34.15,7589.0,1.0,1.0,,,,2010.0,0.746479,1.471579,0.010689500000000018
953,39.0,53.0,0.06468213066975327,0.6552646179765429,13.0,1596.4615384615383,37.0,0.4669883370231882,0.4449815542462498,0.0,1.0,1.0,1.0,3.0,1.0,2.0,9.0,27.21,18.14,34.15,7589.0,1.0,1.0,,,,2010.0,0.746479,1.471579,0.010689500000000018
954,39.0,52.0,0.04442031954253231,0.6620214902740535,24.0,1173.0833333333333,39.0,0.5314151949905469,0.4431054588728361,0.0,1.0,1.0,1.0,3.0,1.0,2.0,9.0,27.21,18.14,34.15,7589.0,1.0,1.0,,,,2010.0,0.746479,1.471579,0.010689500000000018
955,39.0,68.0,0.0790816455935997,0.6442462672192351,12.0,1313.9166666666667,43.0,0.5886025219777671,0.4273087171357742,0.0,1.0,1.0,1.0,3.0,1.0,2.0,9.0,27.21,18.14,34.15,7589.0,1.0,1.0,,,,2010.0,0.746479,1.471579,0.010689500000000018
956,39.0,54.0,0.0727124405236281,0.6470071361492288,14.0,1859.7857142857144,35.0,0.4319421861297487,0.43389328708885816,0.0,1.0,1.0,1.0,3.0,1.0,2.0,9.0,27.21,18.14,34.15,7589.0,1.0,1.0,,,,2010.0,0.746479,1.471579,0.010689500000000018
957,39.0,81.0,0.0702106309887575,0.6525718750578161,15.0,1197.8,33.0,0.03457713012748009,0.4590457091335209,0.0,1.0,1.0,1.0,3.0,1.0,2.0,9.0,27.21,18.14,34.15,7589.0,1.0,1.0,,,,2010.0,0.746479,1.471579,0.010689500000000018
958,39.0,30.0,0.08176679912603131,0.6435527211668385,9.0,507.66666666666674,31.0,0.1327252079274875,0.4393602160370127,0.0,1.0,1.0,1.0,3.0,1.0,2.0,9.0,27.21,18.14,34.15,7589.0,1.0,1.0,,,,2010.0,0.746479,1.471579,0.010689500000000018
959,39.0,31.0,0.1193239437570734,0.6168209955713574,5.0,631.4,31.0,0.2326840982480669,0.3909693386147203,0.0,1.0,1.0,1.0,3.0,1.0,2.0,9.0,27.21,18.14,34.15,7589.0,1.0,1.0,,,,2010.0,0.746479,1.471579,0.010689500000000018
960,39.0,91.0,0.05479330114687267,0.6558738559047294,12.0,991.6666666666665,41.0,0.5648771998735623,0.4302463671978176,0.0,1.0,1.0,1.0,3.0,1.0,2.0,9.0,27.21,18.14,34.15,7589.0,1.0,1.0,,,,2010.0,0.746479,1.471579,0.010689500000000018
961,39.0,1.0,0.1079733894245309,0.6343147313305137,10.0,627.5,31.0,0.09819841088899188,0.4506519540001613,0.0,1.0,1.0,1.0,3.0,1.0,2.0,9.0,27.21,18.14,34.15,7589.0,1.0,1.0,,,,2010.0,0.746479,1.471579,0.010689500000000018
962,39.0,80.0,0.08002444053102407,0.6468004110220872,23.0,798.5217391304348,33.0,0.10039624389516943,0.4549794799669703,0.0,1.0,1.0,1.0,3.0,1.0,2.0,9.0,27.21,18.14,34.15,7589.0,1.0,1.0,,,,2010.0,0.746479,1.471579,0.010689500000000018
963,39.0,4.0,0.07931022897771946,0.6464794008662491,6.0,1146.1666666666667,33.0,0.12659748941657045,0.44226411160791695,0.0,1.0,1.0,1.0,3.0,1.0,2.0,9.0,27.21,18.14,34.15,7589.0,1.0,1.0,,,,2010.0,0.746479,1.471579,0.010689500000000018
964,39.0,2.0,0.07146269024544596,0.654643043489139,13.0,1027.076923076923,33.0,0.1101458241603158,0.471337622861621,0.0,1.0,1.0,1.0,3.0,1.0,2.0,9.0,27.21,18.14,34.15,7589.0,1.0,1.0,,,,2010.0,0.746479,1.471579,0.010689500000000018
965,39.0,3.0,0.07307926585524176,0.6534687788496394,14.0,1346.857142857143,33.0,0.12639114815462532,0.479012247970932,0.0,1.0,1.0,1.0,3.0,1.0,2.0,9.0,27.21,18.14,34.15,7589.0,1.0,1.0,,,,2010.0,0.746479,1.471579,0.010689500000000018
966,40.0,23.0,0.10262955527049857,0.6385538857888239,2.0,950.0,33.0,0.05614867777088423,0.5200054051826501,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,28.81,24.54,34.15,8252.0,2.0,0.0,13.3,113.0,167.0,2011.0,0.7251,0.7251,0.0
967,40.0,36.0,0.1123317340862198,0.6328174129636749,7.0,864.4285714285713,33.0,0.10126601902013303,0.478478678508752,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,28.81,24.54,34.15,8252.0,2.0,0.0,13.3,113.0,167.0,2011.0,0.7251,0.7251,0.0
968,40.0,104.0,0.11810679960646248,0.6305825645305553,7.0,1295.7142857142858,31.0,0.08675345514415135,0.5281319366367948,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,28.81,24.54,34.15,8252.0,2.0,0.0,13.3,113.0,167.0,2011.0,0.7251,0.7251,0.0
969,40.0,105.0,0.10460557944485104,0.6370497465049705,7.0,572.0,31.0,0.05412594254609224,0.5270464313983471,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,28.81,24.54,34.15,8252.0,2.0,0.0,13.3,113.0,167.0,2011.0,0.7251,0.7251,0.0
970,40.0,48.0,0.10114889700369452,0.6397577188214767,6.0,1080.8333333333333,33.0,0.14320293732708828,0.4949784944882134,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,28.81,24.54,34.15,8252.0,2.0,0.0,13.3,113.0,167.0,2011.0,0.7251,0.7251,0.0
971,40.0,2.0,0.10905586175333826,0.6358928545002344,4.0,632.75,33.0,0.0880754138805884,0.5160157315518789,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,28.81,24.54,34.15,8252.0,2.0,0.0,13.3,113.0,167.0,2011.0,0.7251,0.7251,0.0
972,40.0,35.0,0.11434453118951192,0.6309611217537432,1.0,372.0,31.0,0.08897550637979973,0.5306539695061537,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,28.81,24.54,34.15,8252.0,2.0,0.0,13.3,113.0,167.0,2011.0,0.7251,0.7251,0.0
973,40.0,1.0,0.11449894989588155,0.6336037986002054,4.0,381.0,33.0,0.10154425079231703,0.4903579806501723,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,28.81,24.54,34.15,8252.0,2.0,0.0,13.3,113.0,167.0,2011.0,0.7251,0.7251,0.0
974,40.0,64.0,0.07981062881233303,0.6519404023344688,7.0,1127.7142857142858,33.0,0.10552470094847864,0.4972492561293486,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,28.81,24.54,34.15,8252.0,2.0,0.0,13.3,113.0,167.0,2011.0,0.7251,0.7251,0.0
975,40.0,65.0,0.11908744464712635,0.6321702705207579,5.0,1107.2,31.0,0.09006600660403076,0.495594887200425,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,28.81,24.54,34.15,8252.0,2.0,0.0,13.3,113.0,167.0,2011.0,0.7251,0.7251,0.0
976,40.0,92.0,0.110659780224946,0.6335290195661514,6.0,711.0,31.0,0.1091302581187888,0.5232503359204123,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,28.81,24.54,34.15,8252.0,2.0,0.0,13.3,113.0,167.0,2011.0,0.7251,0.7251,0.0
977,40.0,50.0,0.11923507313913455,0.6260113345196857,8.0,543.625,31.0,0.05072739203347243,0.5462922876508822,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,28.81,24.54,34.15,8252.0,2.0,0.0,13.3,113.0,167.0,2011.0,0.7251,0.7251,0.0
978,40.0,118.0,0.08589929736944263,0.6476892823801883,6.0,991.6666666666665,33.0,0.17992671053523934,0.4827926965307248,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,28.81,24.54,34.15,8252.0,2.0,0.0,13.3,113.0,167.0,2011.0,0.7251,0.7251,0.0
979,40.0,78.0,0.11250700018081088,0.6324412720087759,7.0,642.8571428571429,39.0,0.3980990107232972,0.4780360467877806,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,28.81,24.54,34.15,8252.0,2.0,0.0,13.3,113.0,167.0,2011.0,0.7251,0.7251,0.0
980,40.0,117.0,0.08524866474666931,0.6469430414517711,8.0,929.875,31.0,0.15847537801490513,0.4639757201790838,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,28.81,24.54,34.15,8252.0,2.0,0.0,13.3,113.0,167.0,2011.0,0.7251,0.7251,0.0
981,40.0,12.0,0.11022419270687683,0.6302296959144138,8.0,834.125,31.0,0.1291168385728186,0.5516078374859718,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,28.81,24.54,34.15,8252.0,2.0,0.0,13.3,113.0,167.0,2011.0,0.7251,0.7251,0.0
982,40.0,51.0,0.1202561258104024,0.6303504987549897,5.0,1612.4,31.0,0.06697634705888449,0.473910522216095,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,28.81,24.54,34.15,8252.0,2.0,0.0,13.3,113.0,167.0,2011.0,0.7251,0.7251,0.0
983,40.0,63.0,0.0891005544600389,0.6464763882687223,13.0,1026.923076923077,33.0,0.031838076441413315,0.497679834010857,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,28.81,24.54,34.15,8252.0,2.0,0.0,13.3,113.0,167.0,2011.0,0.7251,0.7251,0.0
984,40.0,116.0,0.10458498959825688,0.6341259172650131,5.0,523.4,29.0,0.1531030998329249,0.5457985772301281,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,28.81,24.54,34.15,8252.0,2.0,0.0,13.3,113.0,167.0,2011.0,0.7251,0.7251,0.0
985,40.0,91.0,0.10163323789612824,0.637842370377343,6.0,627.0,31.0,0.08330093570249228,0.53456499202474,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,28.81,24.54,34.15,8252.0,2.0,0.0,13.3,113.0,167.0,2011.0,0.7251,0.7251,0.0
986,40.0,62.0,0.10322593333280687,0.6368743548647875,11.0,799.6363636363636,31.0,0.12247599266779545,0.5318292389788952,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,28.81,24.54,34.15,8252.0,2.0,0.0,13.3,113.0,167.0,2011.0,0.7251,0.7251,0.0
987,40.0,90.0,0.12969412124909072,0.6188610155008618,10.0,1030.2,29.0,0.03737038782277915,0.5604464809872091,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,28.81,24.54,34.15,8252.0,2.0,0.0,13.3,113.0,167.0,2011.0,0.7251,0.7251,0.0
988,40.0,119.0,0.10874881138598383,0.6364946143191064,6.0,1567.333333333333,33.0,0.17996460718500604,0.466655406532546,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,28.81,24.54,34.15,8252.0,2.0,0.0,13.3,113.0,167.0,2011.0,0.7251,0.7251,0.0
989,41.0,67.0,0.13212095758533826,0.6202056981907678,13.0,705.0769230769231,25.0,0.2512746594114017,0.5543080290713156,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
990,41.0,10.0,0.1315963125391883,0.623738641817074,8.0,451.125,29.0,0.23034685806325936,0.5128495502074991,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
991,41.0,30.0,0.11855162320890325,0.6327532396258845,5.0,591.0,27.0,0.20917037327706794,0.5040096121904644,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
992,41.0,19.0,0.14796683796552088,0.617329271406793,10.0,1854.3,25.0,0.18781670792775,0.5428197839914481,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
993,41.0,133.0,0.1158710019783155,0.6108470058827794,7.0,1595.142857142857,35.0,0.30411065118255537,0.37770853251933095,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
994,41.0,181.0,0.11280674349024125,0.6239065420100788,5.0,657.6,35.0,0.2605029776343866,0.40689599998379705,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
995,41.0,215.0,0.1177103033976746,0.6165109780943833,10.0,2604.8,33.0,0.2865664238278776,0.3874224862122095,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
996,41.0,216.0,0.09474910435912168,0.6394809332606679,5.0,807.6,33.0,0.20837919500140065,0.4230976847644057,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
997,41.0,66.0,0.14744780403061264,0.6180806429920946,6.0,446.66666666666674,25.0,0.2167807550578863,0.5222704896614349,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
998,41.0,95.0,0.14726679014711302,0.6143620970851852,5.0,1530.0,25.0,0.1811329564795332,0.5386947123717857,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
999,41.0,68.0,0.15368048994214525,0.6107405097251888,10.0,1172.6,31.0,0.3171781593094255,0.4645273859403244,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
1000,41.0,125.0,0.1198027394108168,0.6302322691942743,13.0,639.3076923076923,29.0,0.2644795992936354,0.49206826330719,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
1001,41.0,201.0,0.09116174508478056,0.6431337059670946,12.0,870.3333333333335,35.0,0.3745047799813766,0.4491662069843425,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
1002,41.0,53.0,0.11289361934788575,0.6312116247563782,12.0,607.9166666666666,25.0,0.14061952354267754,0.5365449513576189,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
1003,41.0,54.0,0.1519186256289243,0.6121959384916047,4.0,704.0,29.0,0.2095669550962521,0.4998714364593908,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
1004,41.0,116.0,0.12804090858774214,0.6205456903996043,13.0,467.3846153846154,25.0,0.15761175133582514,0.5643395093101695,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
1005,41.0,11.0,0.13580145007892386,0.6229850116720155,12.0,422.41666666666674,27.0,0.22290649106627275,0.5100834388467121,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
1006,41.0,142.0,0.09625794774185764,0.6204992977634955,5.0,729.2,33.0,0.253455173320935,0.3816963883409598,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
1007,41.0,155.0,0.08572346575679095,0.6329179276333359,7.0,1797.428571428571,35.0,0.28644722766506275,0.40733598363205775,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
1008,41.0,171.0,0.11283969132123675,0.6224092709397125,9.0,574.5555555555555,35.0,0.22304329133082929,0.39602182629782856,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
1009,41.0,20.0,0.12000217662232315,0.6307078816758692,13.0,924.5384615384617,27.0,0.2509997830249335,0.4986458089887527,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
1010,41.0,80.0,0.14753473740700349,0.6173962041243748,14.0,623.7857142857142,25.0,0.23326608445792435,0.5008130771508644,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
1011,41.0,124.0,0.12312038069890653,0.6282146403317331,4.0,389.75,27.0,0.2849605395023988,0.5081525050336642,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
1012,41.0,126.0,0.12079080771759565,0.6299682062035582,9.0,504.5555555555555,27.0,0.228155760032818,0.5021009740246827,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
1013,41.0,81.0,0.16346071623496775,0.6085510313401803,5.0,571.8,25.0,0.2197784664810103,0.5338505176132649,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
1014,41.0,1.0,0.1152238574828321,0.6333947174848312,1.0,267.0,27.0,0.24378873534889905,0.5139039599724612,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
1015,41.0,134.0,0.08242814333841297,0.6457611270904171,6.0,1338.8333333333333,35.0,0.24827047204931502,0.45001994206728735,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
1016,41.0,96.0,0.1600542793918976,0.6071793938567779,8.0,936.375,25.0,0.17070479335554656,0.5420486147401729,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
1017,41.0,69.0,0.12145250578011454,0.6294074937220501,3.0,285.6666666666667,27.0,0.2419130638564408,0.5016592769107565,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
1018,41.0,157.0,0.07711086835821382,0.6436556363069208,7.0,1313.5714285714287,37.0,0.3612001255377972,0.4162290893812587,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
1019,41.0,203.0,0.08613330402974957,0.6394179186564937,9.0,535.8888888888888,33.0,0.227009726893511,0.41285696183460496,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
1020,41.0,21.0,0.11790105375067204,0.6347689156169751,12.0,565.0,27.0,0.2390307444134108,0.4944292287081186,,,,,,,,,,,,6585.0,1.0,4.0,21.2,126.0,182.0,2007.0,0.5,3.219869,-0.2686858833333333
1021,42.0,129.0,0.10284190765620173,0.6392614993128067,5.0,413.6,35.0,0.15032415096205765,0.4745522710512687,1.0,0.0,1.0,1.0,2.0,1.0,3.0,10.0,27.74,24.54,35.2,5433.0,1.0,8.0,,,,2003.0,0.258065,6.011381,-0.21442043888888884
1022,42.0,131.0,0.09970781369821494,0.6404064267856091,3.0,462.66666666666674,35.0,0.09077406997596248,0.468398717291861,1.0,0.0,1.0,1.0,2.0,1.0,3.0,10.0,27.74,24.54,35.2,5433.0,1.0,8.0,,,,2003.0,0.258065,6.011381,-0.21442043888888884
1023,42.0,99.0,0.10715521508433974,0.6362377362081097,14.0,842.2857142857142,33.0,0.07715224039416163,0.4748928236674026,1.0,0.0,1.0,1.0,2.0,1.0,3.0,10.0,27.74,24.54,35.2,5433.0,1.0,8.0,,,,2003.0,0.258065,6.011381,-0.21442043888888884
1024,42.0,44.0,0.14511914975621912,0.6164257862384083,2.0,927.5,31.0,0.1271346769744324,0.4875177515120912,1.0,0.0,1.0,1.0,2.0,1.0,3.0,10.0,27.74,24.54,35.2,5433.0,1.0,8.0,,,,2003.0,0.258065,6.011381,-0.21442043888888884
1025,42.0,58.0,0.12583439055049864,0.6271582855880933,6.0,488.5,33.0,0.1611710416472958,0.4911462794714449,1.0,0.0,1.0,1.0,2.0,1.0,3.0,10.0,27.74,24.54,35.2,5433.0,1.0,8.0,,,,2003.0,0.258065,6.011381,-0.21442043888888884
